hash_code,is_active,entity,field,value,branch_id,warehouse_id,latitude,longitude,create_time,update_time,address1,address2,alternate_email,alternate_phone,city,company_name,country,country_code,county,display_name,family_name,fax,first_name,fully_qualified_name,last_name,location_remark,middle_name,mobile,name_suffix,primary_email,primary_phone,state,title_name,user_id,web_addr,zip_code
a75b6ce3d24e52faa78029d059e54148,Y,CollectOrder,orderId,0105433800036,,,,,,,gn,**,,,Houston,,,,,,,,N***g,,T*,,,,,nhu*****@ntq-solution.com.vn,+1212***1234,TX,,,,77021
49abb27c6afec20b83c84edce04111eb,Y,CollectOrder,orderId,0105433800033,,,,,,,94273 Nicolas Lodge,*********,,,Austin,,,,,,,,M******t,,K*****g,,,,,ver********@example.com,+1847***6997,TX,,,,78664
768c895b5561030b621db54ccf05f9b1,Y,CollectOrder,orderId,0105433800032,,,,,,,17932 Hammes Land,*********,,,Austin,,,,,,,,O***e,,H****r,,,,,flo************@example.com,+1065***3106,TX,,,,78717
7612280035124969e4771d3c2a7ee134,Y,CollectOrder,orderId,0105433800030,,,,,,,545 Streich Lane,********,,,Austin,,,,,,,,C*****e,,U*****h,,,,,wil**********@example.com,+1529***9592,TX,,,,78613
934c9b8839b6791738df228713149697,Y,CollectOrder,orderId,0105433800029,,,,,,,7519 Collier Wells,********,,,Austin,,,,,,,,L***s,,E******h,,,,,lol*******@example.com,+1645***5925,TX,,,,78613
7949cfc93a0f223b9f7fc74a0f70951e,Y,CollectOrder,orderId,0105433800026,,,,,,,025 Armstrong Centers,*********,,,Austin,,,,,,,,S****e,,K**s,,,,,cam************@example.com,+1875***1599,TX,,,,78702
eb3069e144397208585243f77b264bb0,Y,CollectOrder,orderId,0105433800025,,,,,,,790 Collins Fields,********,,,Austin,,,,,,,,C******a,,V*******n,,,,,pau***********@example.com,+1594***3292,TX,,,,78712
bfd4a7917c2f5eb7b99183b828d82ba1,Y,CollectOrder,orderId,0105433800024,,,,,,,07798 Adams Glens,********,,,Austin,,,,,,,,A***s,,M***r,,,,,the**************@example.com,+1568***9043,TX,,,,78717
5d5a3f23782322cd5f004611d0f3a2ba,Y,CollectOrder,orderId,0105433800023,,,,,,,71698 Jeromy Walk,*********,,,Austin,,,,,,,,A******n,,K**n,,,,,lyn*******@example.com,+1579***4037,TX,,,,78653
cd767f8e716b0628f6cd47fd3b123e02,Y,CollectOrder,orderId,0105433800022,,,,,,,56894 Verlene Mount,*********,,,Austin,,,,,,,,W****n,,R****y,,,,,del***********@example.com,+1769***6648,TX,,,,78705
2516added80e8fb1edb4485ea14ac165,Y,CollectOrder,orderId,0105433800019,,,,,,,739 Leuschke Corner,********,,,Dallas,,,,,,,,G****n,,T******y,,,,,mar********@example.com,+1460***1621,TX,,,,75233
c0cb16a276445ed5a1276bfb34932bd8,Y,CollectOrder,orderId,0105433800018,,,,,,,44537 Rolland Fields,*********,,,Dallas,,,,,,,,D**n,,P******o,,,,,adr************@example.com,+1410***5330,TX,,,,75270
5ede6a74588cfd193fb901cecbd36131,Y,CollectOrder,orderId,0105433800015,,,,,,,409 Winford Causeway,********,,,Dallas,,,,,,,,B****e,,B***r,,,,,alm***********@example.com,+1125***8713,TX,,,,75019
376ccb6e7f04764b188ee11353f76c9c,Y,CollectOrder,orderId,0105433800012,,,,,,,1086 Lynch Lake,*********,,,Dallas,,,,,,,,T****a,,H********z,,,,,deo***********@example.com,+1067***1641,TX,,,,75061
d56cede00aea021fcaa7eeb5832c4742,Y,CollectOrder,orderId,0105433800011,,,,,,,500 Vonnie Neck,********,,,Dallas,,,,,,,,C******a,,S****r,,,,,kar********@example.com,+1076***5547,TX,,,,75126
ef53b6c2bafcefcdefcdee13a5969197,Y,CollectOrder,orderId,0105433800010,,,,,,,114 Kulas Island,********,,,Dallas,,,,,,,,S***a,,R***e,,,,,kri***********@example.com,+1372***6744,TX,,,,75209
4ba88ab96beefc8cd46905af2c229d0d,Y,CollectOrder,orderId,0105433800005,,,,,,,12822 Crow Valley Ln Houston tx77099 usa,"",,,Houston,,,,,,,,z*,,z*,,,,,111**@any.pink,1234***8111,TX,,,,77099
e5ebe85ed4d99aeb8ab5fe3dad3b34ed,Y,CollectOrder,orderId,0105433800004,,,,,,,gh,**,,,Houston,,,,,,,,T*u,,T**y,,,,,thu*********@ntq-solution.com.vn,+1212***1234,TX,,,,77021
e74e552f6908bf793eb25ee363f5aead,Y,CollectOrder,orderId,0105433700057,,,,,,,3333 Raleigh St,**********************,,,Houston,,,,,,,,N*Q,,T**t,,,,,han************@ntq-solution.com.vn,+1602***6543,TX,,,,77021
d09d4844ed91831311741816e370e142,Y,CollectOrder,orderId,0105433700055,,,,,,,3333 Raleigh Street,**********************,,,Houston,,,,,,,,D*c,,N*o,,,,,duc****@ntq-solution.com.vn,+8436***7240,TX,,,,77021
777e736b8d1f077f5d3dd79026a1ed9e,Y,CollectOrder,orderId,0105433700054,,,,,,,3333 Raleigh Street,**********************,,,Houston,,,,,,,,D*c,,N*o,,,,,duc****@ntq-solution.com.vn,+8436***7240,TX,,,,77021
d208600ca0c9c5a478d8d52e12f3e7d1,Y,CollectOrder,orderId,0105433700053,,,,,,,8502 Jacobs Hills,*********,,,Austin,,,,,,,,O*****o,,S****m,,,,,son************@example.com,+1077***0240,TX,,,,78641
1f30c5b0858d05f8307e3a02f06b32a3,Y,CollectOrder,orderId,0105433700052,,,,,,,900 Tandy Motorway,********,,,Austin,,,,,,,,H*****l,,F******i,,,,,deb***************@example.com,+1224***9520,TX,,,,78704
f763ad05120391f75229068738fdfd92,Y,CollectOrder,orderId,0105433700051,,,,,,,20729 Schoen Inlet,********,,,Austin,,,,,,,,K*t,,H*********h,,,,,reg***********@example.com,+1876***7658,TX,,,,78664
5b1eb776e5974473e1f420ead294c6a1,Y,CollectOrder,orderId,0105433700050,,,,,,,115 Hettinger Crossroad,********,,,Austin,,,,,,,,J*e,,C****y,,,,,van******@example.com,+1105***2499,TX,,,,78610
2b78d6b2dc0a57036adbc45be36a8660,Y,CollectOrder,orderId,0105433700049,,,,,,,556 Ninfa Road,*********,,,Austin,,,,,,,,M***e,,S********n,,,,,tom*******@example.com,+1255***6380,TX,,,,78617
c066bc14724f1b245c7bc10cb570c12a,Y,CollectOrder,orderId,0105433700048,,,,,,,969 Cummings Skyway,********,,,Austin,,,,,,,,K****a,,C****n,,,,,dan********@example.com,+1257***1177,TX,,,,78712
e1a19e4fa300b345aafdc4b6accc50d3,Y,CollectOrder,orderId,0105433700047,,,,,,,3670 Coreen Radial,********,,,Austin,,,,,,,,R****e,,S****m,,,,,nei******@example.com,+1157***0687,TX,,,,78701
a723cbce751848620bbfbd67daa07cca,Y,CollectOrder,orderId,0105433700046,,,,,,,672 Jamel Ranch,*********,,,Austin,,,,,,,,G****e,,K*b,,,,,den***********@example.com,+1258***4154,TX,,,,78703
ba5ead24d4ba55521183f07476e3b6df,Y,CollectOrder,orderId,0105433700045,,,,,,,05787 Dewey Spur,********,,,Austin,,,,,,,,T***a,,N*****s,,,,,tri*********@example.com,+1967***9870,TX,,,,78702
8e5f631f9505cd91cd8fbaf84592adc6,Y,CollectOrder,orderId,0105433700043,,,,,,,7094 Paulene Manor,********,,,Austin,,,,,,,,W**d,,G*****d,,,,,vir**********@example.com,+1433***6003,TX,,,,78701
aaa6d1bc8e8cbff068e7489873f5323f,Y,CollectOrder,orderId,0105433700042,,,,,,,7041 Chauncey Land,*********,,,Austin,,,,,,,,W******n,,A*******g,,,,,jul************@example.com,+1607***2305,TX,,,,78703
baa997200b197f42138ea6df81693be6,Y,CollectOrder,orderId,0105433700041,,,,,,,6355 Doyle Pike,*********,,,Dallas,,,,,,,,T****l,,L****r,,,,,pag******@example.com,+1584***9669,TX,,,,75007
c0ab9f428693398c69d1a4571f99d406,Y,CollectOrder,orderId,0105433700040,,,,,,,73415 Wolff Viaduct,********,,,Dallas,,,,,,,,M****i,,D******y,,,,,lom******@example.com,+1417***0660,TX,,,,75061
3238855d07eaa5cac81dfb130cb3a117,Y,CollectOrder,orderId,0105433700038,,,,,,,3096 Caleb Ford,*********,,,Dallas,,,,,,,,S*****n,,M******r,,,,,joa*********@example.com,+1607***7624,TX,,,,75019
c7ce0eb1172fea966f54d62292864423,Y,CollectOrder,orderId,0105433700037,,,,,,,484 Augusta Mission,********,,,Dallas,,,,,,,,D*******e,,V********t,,,,,arm*********@example.com,+1940***3287,TX,,,,75238
ca5d964a779ae1fa74b3d89fa660fe08,Y,CollectOrder,orderId,0105433700036,,,,,,,7589 Keebler Lane,********,,,Dallas,,,,,,,,M***i,,S*********r,,,,,ger*********@example.com,+1629***6713,TX,,,,75126
c0ee85b7c13fb685c82a594c668d7b61,Y,CollectOrder,orderId,0105433700033,,,,,,,41163 Schumm Brooks,********,,,Dallas,,,,,,,,M***n,,S*****n,,,,,flo*********@example.com,+1676***7860,TX,,,,75032
dd287cb86cedfb95698d96f8f80f473e,Y,CollectOrder,orderId,0105433700031,,,,,,,140 Blossom Plains,********,,,Dallas,,,,,,,,C****e,,J****i,,,,,lat***************@example.com,+1342***0136,TX,,,,75001
cf87d2d00a9f32f7b91ff1494db6c4fd,Y,CollectOrder,orderId,0105433700030,,,,,,,159 Kunze Pines,*********,,,Dallas,,,,,,,,K******e,,E***d,,,,,kal************@example.com,+1592***2639,TX,,,,75210
e71d5d681cbfd8610812fbd1c4f61712,Y,CollectOrder,orderId,0105433700029,,,,,,,80563 Bauch Lodge,********,,,Dallas,,,,,,,,F*******o,,W****s,,,,,lil**********@example.com,+1557***8292,TX,,,,75007
4225c7d1bbbc21984d55a4bde4093ab0,Y,CollectOrder,orderId,0105433700019,,,,,,,3333 Raleigh Street,**********************,,,Houston,,,,,,,,D*c,,N*o,,,,,duc****@ntq-solution.com.vn,+8436***7240,TX,,,,77021
76745909cda3c2ca691c873075724ce7,Y,CollectOrder,orderId,0105433700007,,,,,,,12822 Crow Valley Ln Houston tx77099 usa,"",,,Houston,,,,,,,,z*,,z*,,,,,111**@any.pink,1234***8111,TX,,,,77099
3ed58f29cb07d086727f78e077d9d8de,Y,CollectOrder,orderId,0105433300170,,,,,,,6288 Jerde Fords,********,,,Austin,,,,,,,,C****d,,W*****r,,,,,cat*********@example.com,+1547***3253,TX,,,,78704
00d36c3d8cbdb0b002ec2061eb2d3fca,Y,CollectOrder,orderId,0105433300169,,,,,,,286 Svetlana Court,*********,,,Austin,,,,,,,,M*****e,,K*****k,,,,,pat**********@example.com,+1887***0947,TX,,,,78641
6bfe8aea98ce6bc42fb1ec2733b04c43,Y,CollectOrder,orderId,0105433300166,,,,,,,9650 Cheryll Station,********,,,Austin,,,,,,,,X*****a,,K******n,,,,,ger*********@example.com,+1060***4564,TX,,,,78652
d440701d9f1134cef8e755ae8062ca9f,Y,CollectOrder,orderId,0105433300165,,,,,,,1828 Hauck Brook,********,,,Austin,,,,,,,,J*****a,,H****n,,,,,mau***********@example.com,+1556***1465,TX,,,,78705
e8264715179bdeecb7ba764e153fd960,Y,CollectOrder,orderId,0105433300164,,,,,,,4531 Rodrigo Shores,*********,,,Austin,,,,,,,,E****a,,K**s,,,,,rob**************@example.com,+1425***5845,TX,,,,78617
1b3481725e638f216d3238f9c024a548,Y,CollectOrder,orderId,0105433300163,,,,,,,399 Aline Lane,*********,,,Austin,,,,,,,,J**n,,V*****n,,,,,ver***********@example.com,+1336***1964,TX,,,,78664
f5619aaf0e296ff2fad9d539a38fd6c3,Y,CollectOrder,orderId,0105433300162,,,,,,,52247 Azucena Skyway,********,,,Austin,,,,,,,,S*******e,,P*****a,,,,,dew**********@example.com,+1524***9212,TX,,,,78702
5472bbd7aa39ff1ba9ae6f6ee10a0238,Y,CollectOrder,orderId,0105433300161,,,,,,,4787 Gottlieb Station,*********,,,Austin,,,,,,,,S****a,,G*****r,,,,,hue*********@example.com,+1053***9701,TX,,,,78641
157f6eba3bb08b9cb9ef282c4d1247bf,Y,CollectOrder,orderId,0105433300160,,,,,,,031 Kuhic Avenue,********,,,Austin,,,,,,,,C*****k,,Y***t,,,,,dea***********@example.com,+1488***1950,TX,,,,78664
04463e214200f3e761dde29ea867e16f,Y,CollectOrder,orderId,0105433300147,,,,,,,83700 Windler Estates,********,,,Dallas,,,,,,,,E****d,,P***e,,,,,jer**********@example.com,+1345***4060,TX,,,,75050
b8686452e947a0e3b38413dc9a383e62,Y,CollectOrder,orderId,0105433300146,,,,,,,47077 Florance Stravenue,********,,,Dallas,,,,,,,,D**n,,S******t,,,,,ism************@example.com,+1686***8872,TX,,,,75001
33352f7d82996cbd6ca77a1c7a58fb3b,Y,CollectOrder,orderId,0105433300145,,,,,,,336 Brekke Cove,********,,,Dallas,,,,,,,,K***y,,K*****e,,,,,erm***********@example.com,+1471***1973,TX,,,,75007
3571b0f89cd5a985681a86754f7bf471,Y,CollectOrder,orderId,0105433300144,,,,,,,87325 Theo Union,*********,,,Dallas,,,,,,,,A*i,,M**n,,,,,mic************@example.com,+1472***1508,TX,,,,75238
7b7a5342c7298acda477fd2ae06317f8,Y,CollectOrder,orderId,0105433300143,,,,,,,7795 Keeling Mill,********,,,Dallas,,,,,,,,A****a,,J****i,,,,,tem*************@example.com,+1403***2817,TX,,,,75006
423e680abbcf81351ff38f425e2c9519,Y,CollectOrder,orderId,0105433300142,,,,,,,51718 Chester Courts,*********,,,Dallas,,,,,,,,L******h,,D*****e,,,,,eva*************@example.com,+1476***4866,TX,,,,75126
2a949a3a28c3f55119f644fa19484062,Y,CollectOrder,orderId,0105433300141,,,,,,,71369 Merle Plaza,*********,,,Dallas,,,,,,,,C****r,,P*****a,,,,,sha***********@example.com,+1227***7918,TX,,,,75007
ca9793ebc38b73f6ca6f0124e8eff60a,Y,CollectOrder,orderId,0105433300140,,,,,,,689 Greenholt Squares,*********,,,Dallas,,,,,,,,A****a,,S****a,,,,,bla*********@example.com,+1403***1632,TX,,,,75233
7a181d4a2988381a127c7badbc756629,Y,CollectOrder,orderId,0105433300139,,,,,,,542 Hansen Vista,********,,,Dallas,,,,,,,,E**y,,M***s,,,,,ele*********@example.com,+1152***8615,TX,,,,75001
9a6999b0f3bf670668d97b65e046a9cd,Y,CollectOrder,orderId,0105433300129,,,,,,,6014 Anderson Fords,********,,,Dallas,,,,,,,,M****u,,S*****t,,,,,dam************@example.com,+1492***8241,TX,,,,75203
b3f7251222affa4da36c89c1ed454db3,Y,CollectOrder,orderId,0105433300128,,,,,,,52387 Schuppe Summit,*********,,,Dallas,,,,,,,,A****l,,H*******n,,,,,ara*****@example.com,+1418***0033,TX,,,,75238
72d1b5035b1d82883b2fb42635c9875c,Y,CollectOrder,orderId,0105433300127,,,,,,,1622 Herschel Drives,********,,,Dallas,,,,,,,,K********r,,D*****t,,,,,yul***********@example.com,+1413***5015,TX,,,,75203
317504072052018620f2902394ab0d14,Y,CollectOrder,orderId,0105433300126,,,,,,,332 Winifred Ridges,*********,,,Austin,,,,,,,,A*,,H***t,,,,,bru********@example.com,+1699***0251,TX,,,,78660
5455049d3057f2636bc7899217b6f6c7,Y,CollectOrder,orderId,0105433300125,,,,,,,813 Donny Heights,********,,,Austin,,,,,,,,L**n,,S***h,,,,,mar***********@example.com,+1575***8199,TX,,,,78664
be0f201adb3356f5ef0d4c1d5b2302c7,Y,CollectOrder,orderId,0105433300124,,,,,,,41353 Leisha Glens,*********,,,Austin,,,,,,,,R*****d,,E***t,,,,,rod*************@example.com,+1242***6535,TX,,,,78617
6f8c9de40311367b94eeae98a68e3d3d,Y,CollectOrder,orderId,0105433300123,,,,,,,96222 Karl Green,*********,,,Austin,,,,,,,,D*n,,H***z,,,,,gar************@example.com,+1528***5455,TX,,,,78664
3d23f016205dc606e323bd0d51b2e687,Y,CollectOrder,orderId,0105433300122,,,,,,,762 Fausto Divide,********,,,Austin,,,,,,,,J*e,,R**e,,,,,kiz**********@example.com,+1527***2626,TX,,,,78704
65cdd3423ca03888c702d08490193e0b,Y,CollectOrder,orderId,0105433300121,,,,,,,0969 Kilback Tunnel,*********,,,Austin,,,,,,,,H*a,,K**s,,,,,jay***********@example.com,+1368***4074,TX,,,,78702
b974e1b7465538704beb328f15ae87b4,Y,CollectOrder,orderId,0105433300120,,,,,,,3073 Hoyt Ranch,********,,,Austin,,,,,,,,R****n,,K***p,,,,,rob**********@example.com,+1137***9074,TX,,,,78703
c5c381517764e998e89a7392b1339bd0,Y,CollectOrder,orderId,0105433300119,,,,,,,901 Deandre Row,********,,,Austin,,,,,,,,T*****y,,C*****l,,,,,sha*********@example.com,+1039***0833,TX,,,,78610
6412760c914be98432388622e0c67a20,Y,CollectOrder,orderId,0105433300118,,,,,,,20489 Hill View,*********,,,Austin,,,,,,,,M***r,,V*****n,,,,,tru***********@example.com,+1828***8100,TX,,,,78717
2799c8660358e6e3372636d0a9738ee8,Y,CollectOrder,orderId,0105433300117,,,,,,,46670 Tona Square,*********,,,Austin,,,,,,,,R***n,,S*********d,,,,,vir***********@example.com,+1261***2342,TX,,,,78712
016940e4c34c80a8551da76d09e8be5d,Y,CollectOrder,orderId,0105433300116,,,,,,,446 Jacobi Ports,********,,,Austin,,,,,,,,W***t,,G******n,,,,,mil************@example.com,+1915***2402,TX,,,,78653
289c67a9d325b39ee7857f79454cf3c0,Y,CollectOrder,orderId,0105433300115,,,,,,,9110 Greenfelder Flats,*********,,,Austin,,,,,,,,K***n,,F***t,,,,,hun***********@example.com,+1837***0128,TX,,,,78610
283fb40bf2781aa36688d3edb094fa1b,Y,CollectOrder,orderId,0105433300114,,,,,,,2888 Hagenes Lights,********,,,Dallas,,,,,,,,R****a,,G********i,,,,,leo*************@example.com,+1735***1656,TX,,,,75019
7d7dcbd0aaed05b8c080aec6a53374d3,Y,CollectOrder,orderId,0105433300113,,,,,,,374 Schmitt Ridge,*********,,,Dallas,,,,,,,,L***y,,T****r,,,,,mel***********@example.com,+1244***0079,TX,,,,75209
211d73c15d16dc0c80cbdb63929360c8,Y,CollectOrder,orderId,0105433300112,,,,,,,885 Garth Station,*********,,,Dallas,,,,,,,,O****a,,B***k,,,,,she*************@example.com,+1255***3208,TX,,,,75032
421f2a1795e885f9a422a983014e44a5,Y,CollectOrder,orderId,0105433300111,,,,,,,07320 Guadalupe Roads,********,,,Dallas,,,,,,,,G******e,,W**a,,,,,fel*************@example.com,+1107***5740,TX,,,,75061
0db1d2f6cb262053cd8381ec975245db,Y,CollectOrder,orderId,0105433300110,,,,,,,30211 Flatley River,*********,,,Dallas,,,,,,,,C***g,,B******d,,,,,joh*********@example.com,+1587***6044,TX,,,,75270
521b236632760ac16124502429c33549,Y,CollectOrder,orderId,0105433300109,,,,,,,65308 Schoen Bridge,*********,,,Dallas,,,,,,,,C******a,,K*****n,,,,,ang*****************@example.com,+1757***4767,TX,,,,75209
5277788790c89630a25085ab98438f26,Y,CollectOrder,orderId,0105433300108,,,,,,,58833 Johns Garden,********,,,Dallas,,,,,,,,B***n,,M****t,,,,,rud***********@example.com,+1235***4516,TX,,,,75209
4f26daceb01f0d45f759ee546dbc6cd1,Y,CollectOrder,orderId,0105433300107,,,,,,,04717 Tanika Green,*********,,,Dallas,,,,,,,,D***a,,G*****h,,,,,err**********@example.com,+1242***5260,TX,,,,75210
0bdaa758471d6fc30601f5ff0692df5b,Y,CollectOrder,orderId,0105433300106,,,,,,,826 Kihn Crescent,*********,,,Dallas,,,,,,,,E****e,,R*****e,,,,,emm***********@example.com,+1111***6229,TX,,,,75006
7d302ab11637d562a473baee724fea93,Y,CollectOrder,orderId,0105433300105,,,,,,,88517 Boyd Prairie,*********,,,Dallas,,,,,,,,S*****n,,R***e,,,,,vir*********@example.com,+1540***4881,TX,,,,75019
b4871e659115f77a732600011e3e58b8,Y,CollectOrder,orderId,0105433300104,,,,,,,3128 Terry Ports,*********,,,Dallas,,,,,,,,E****t,,K*****k,,,,,tim**************@example.com,+1257***9426,TX,,,,75032
4578594687279517a7e6e440c732db32,Y,CollectOrder,orderId,0105433300103,,,,,,,96014 Stacey Coves,********,,,Dallas,,,,,,,,B******i,,K*****n,,,,,jer********@example.com,+1488***7388,TX,,,,75039
0b73773e145101e560903b16e5d16fde,Y,CollectOrder,orderId,0105433300096,,,,,,,12822 Crow Valley Lane,***,,,Houston,,,,,,,,m***e,,r*,,,,,mih**@any.pink,1234***8111,TX,,,,77099
52430d960d898448f4a165e3094761df,Y,CollectOrder,orderId,0105433300094,,,,,,,3333 raleigh st.,**********************,,,Houston,,,,,,,,q***h,,b*i,,,,,quy******@ntq-solution.com.vn,6025***896,TX,,,,77021
29855544d9c400964c18aed7403b4dc6,Y,CollectOrder,orderId,0105433300084,,,,,,,Houston,"",,,Houston,,,,,,,,L**g,,N****n,,,,,lon*********@gmail.com,1415***2671,TX,,,,77069
fdb5dbe71075ba98c6bba79ef7969e2a,Y,CollectOrder,orderId,0105433200075,,,,,,,44068 Erich Haven,*********,,,Austin,,,,,,,,N****t,,H******k,,,,,chr*******************@example.com,+1985***7846,TX,,,,78712
c924931e97f356332cf525b457f56d66,Y,CollectOrder,orderId,0105433200073,,,,,,,0869 Feest Trace,*********,,,Austin,,,,,,,,R******d,,B*******r,,,,,ton*******@example.com,+1316***5226,TX,,,,78652
ce74b10a5dab448261a289639b71c3a6,Y,CollectOrder,orderId,0105433200071,,,,,,,85808 Haydee Curve,********,,,Austin,,,,,,,,A*******r,,T******n,,,,,jay****@example.com,+1162***5784,TX,,,,78652
b2ba93a73ce5b2c413141b7939c56d54,Y,CollectOrder,orderId,0105433200069,,,,,,,907 Glover Station,*********,,,Austin,,,,,,,,J***e,,E*****z,,,,,del*******@example.com,+1457***0868,TX,,,,78717
72868c6e75e108ffb5e9adafd6591709,Y,CollectOrder,orderId,0105433200068,,,,,,,47173 Philip Trail,*********,,,Austin,,,,,,,,D***d,,Q*****n,,,,,lau********@example.com,+1135***8319,TX,,,,78717
4e600faeb75c515760e34a0a3018588b,Y,CollectOrder,orderId,0105433200067,,,,,,,75697 Reinaldo Center,*********,,,Austin,,,,,,,,M*****y,,M**z,,,,,jas***********@example.com,+1721***6471,TX,,,,78613
5d4f2f8c1bb7c13805ce9815a5005e16,Y,CollectOrder,orderId,0105433200066,,,,,,,5107 Stephane Island,********,,,Austin,,,,,,,,J*******r,,P*****r,,,,,ran************@example.com,+1515***0588,TX,,,,78712
050e6001e2a3b3b67e3694d21e834cfe,Y,CollectOrder,orderId,0105433200065,,,,,,,61163 Tijuana Freeway,********,,,Austin,,,,,,,,R****l,,D**h,,,,,tal********@example.com,+1705***3972,TX,,,,78717
04f4749d67f05fc2722596e498d7dede,Y,CollectOrder,orderId,0105433200064,,,,,,,850 Mertz Shores,********,,,Dallas,,,,,,,,L***y,,B****a,,,,,mar***************@example.com,+1156***4895,TX,,,,75126
3717a069a24ef8b254dc7811b698ebc0,Y,CollectOrder,orderId,0105433200063,,,,,,,87883 Nathan Summit,*********,,,Dallas,,,,,,,,R****e,,G****n,,,,,car************@example.com,+1703***6307,TX,,,,75270
8f8c9f809843240ba8273ebe260c33de,Y,CollectOrder,orderId,0105433200061,,,,,,,65313 Dibbert Road,********,,,Dallas,,,,,,,,A********e,,K***h,,,,,tre***********@example.com,+1926***1115,TX,,,,75001
815c3dad91b45cdf789c96214d27f775,Y,CollectOrder,orderId,0105433200060,,,,,,,5317 Parisian Manor,********,,,Dallas,,,,,,,,A****n,,K******n,,,,,tom**********@example.com,+1727***2716,TX,,,,75210
061e4df840208b587cbb07058e900802,Y,CollectOrder,orderId,0105433200059,,,,,,,097 Dion Trafficway,*********,,,Dallas,,,,,,,,K******i,,D*****e,,,,,lat***************@example.com,+1724***9976,TX,,,,75001
94014d1f1a303637efa33948d3294975,Y,CollectOrder,orderId,0105433200058,,,,,,,219 Nelia Station,*********,,,Dallas,,,,,,,,E***n,,L****n,,,,,ker***********@example.com,+1552***4866,TX,,,,75061
ff7e702a57e467cc85f999efbdd15c8f,Y,CollectOrder,orderId,0105433200057,,,,,,,370 Torp Cliff,*********,,,Dallas,,,,,,,,R**y,,C****r,,,,,ber******************@example.com,+1813***3326,TX,,,,75209
e5b8f0d64dd410b1dbd304248093e4ea,Y,CollectOrder,orderId,0105433200054,,,,,,,12955 Toccara Loaf,********,,,Dallas,,,,,,,,C*****e,,A*******r,,,,,ebo************@example.com,+1984***7601,TX,,,,75039
8129cba8ca2050a3a6a286a7be36ab10,Y,CollectOrder,orderId,0105433200053,,,,,,,161 Devora Wells,*********,,,Dallas,,,,,,,,A*****e,,L*****n,,,,,ada********@example.com,+1723***3001,TX,,,,75001
72628fbcb383bd832e33902e1cda1b12,Y,CollectOrder,orderId,0105433200046,,,,,,,61524 Al Port,********,,,Austin,,,,,,,,S**n,,C*****l,,,,,luc************@example.com,+1086***3799,TX,,,,78653
d36f783c7fa01392f040bd789aa88798,Y,CollectOrder,orderId,0105433200044,,,,,,,14143 Murazik Rue,********,,,Austin,,,,,,,,S****y,,D*******y,,,,,can**************@example.com,+1097***4151,TX,,,,78712
8ec20b423a0a1ac831d4d79c12a60815,Y,CollectOrder,orderId,0105433200043,,,,,,,7529 Suzan Circles,*********,,,Austin,,,,,,,,C****c,,F*****y,,,,,sha*********@example.com,+1589***9800,TX,,,,78610
88ad83616be494330d779612ce287881,Y,CollectOrder,orderId,0105433200042,,,,,,,34004 Waelchi Island,********,,,Austin,,,,,,,,V****r,,D****w,,,,,sal*********@example.com,+1231***2790,TX,,,,78705
55385c62fa87422737ec45bc80005e03,Y,CollectOrder,orderId,0105433200041,,,,,,,58650 Ebert Overpass,********,,,Austin,,,,,,,,J**y,,K******n,,,,,mil*************@example.com,+1518***3543,TX,,,,78653
eb85b5f1162b6f922a21ca4f88b2c661,Y,CollectOrder,orderId,0105433200040,,,,,,,559 Myrtice Flats,*********,,,Austin,,,,,,,,M***n,,O*********r,,,,,del***********@example.com,+1046***1805,TX,,,,78705
dbb86ed891d41f0c66a0da8abf288c3f,Y,CollectOrder,orderId,0105433200039,,,,,,,35683 Kreiger Point,********,,,Austin,,,,,,,,R***y,,O******y,,,,,wil*************@example.com,+1216***3121,TX,,,,78653
40d4ff7bd6cb2927e9b2ae241f77d68f,Y,CollectOrder,orderId,0105433200037,,,,,,,00417 Schaefer Mission,********,,,Austin,,,,,,,,X****r,,O*********r,,,,,oli********@example.com,+1195***6665,TX,,,,78701
cad8d251529fd8d380072d721a10adfb,Y,CollectOrder,orderId,0105433200036,,,,,,,965 Travis Freeway,********,,,Austin,,,,,,,,V**a,,H****n,,,,,ram******@example.com,+1513***3151,TX,,,,78652
be89705b4da3cd13fbabdaa8bcbbc3ee,Y,CollectOrder,orderId,0105433200034,,,,,,,40040 Harber Cliffs,*********,,,Austin,,,,,,,,F*****e,,F******i,,,,,yve**********@example.com,+1867***1310,TX,,,,78702
25fe678df9bcf7ace960661ed76df7d8,Y,CollectOrder,orderId,0105433200033,,,,,,,89156 Stamm Hills,*********,,,Austin,,,,,,,,D****s,,R*****e,,,,,kat**********@example.com,+1920***6250,TX,,,,78653
e79792cc4a557b4c8ac72e543c51cad7,Y,CollectOrder,orderId,0105433200029,,,,,,,97846 Huel Harbors,*********,,,Austin,,,,,,,,E**y,,M***r,,,,,aid*******@example.com,+1482***2126,TX,,,,78641
77b1c58592ac0ee0af931091690c6269,Y,CollectOrder,orderId,0105433200028,,,,,,,9413 Altenwerth Crossing,*********,,,Austin,,,,,,,,A*******e,,R****y,,,,,jan********@example.com,+1944***7714,TX,,,,78613
72d0feaac8db76d7ffe768ca88af58f6,Y,CollectOrder,orderId,0105433200027,,,,,,,7118 Mayer Mills,*********,,,Austin,,,,,,,,T**n,,U*****h,,,,,jos************@example.com,+1003***3344,TX,,,,78717
