currency,is_active,is_member,is_tax_liability,create_time,update_time,alternate_email,alternate_phone,channel_customer_id,channel_type,company_name,customer_id,order_item_id,customer_status,customer_type,display_name,entity,family_name,fax,field,first_name,fully_qualified_name,hash_code,installation_id,last_name,middle_name,mobile,name_suffix,primary_email,primary_phone,title_name,user_id,value,web_addr
USD,Y,Y,Y,,,,,karate-perry.block@example.com,,,24a8e480629bf189bcc313652f0b7b61,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Rolando,,7e2d83dd8b4e22da0b0af34cba6701c7,,Hoeger,,,,perry.block@example.com,+12682631090,,perry.block@example.com,0105433400056-0101,
USD,Y,Y,Y,,,,,karate-luis.jenkins@example.com,,,762836fb1a6c823f1928f3ccea00eea7,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Nolan,,612a266ab5d1fc478cc007ab53fa3d70,,Sanford,,,,luis.jenkins@example.com,+10032073142,,luis.jenkins@example.com,0105433400055-0101,
USD,Y,Y,Y,,,,,,,,2f94060b5fb9fdac63db572c6a176747,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Gus,,197518031d7650049dd3aa9fc9dc6b50,,Yundt,,,,zaida.mann@example.com,+17005607982,,zaida.mann@example.com,0105433400054-0101,
USD,Y,Y,Y,,,,,karate-damian.hilpert@example.com,,,49cfa54595224232f1e1d969be569f8f,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Candis,,a13acb1192807dee9504c01d9cf7df97,,Jacobi,,,,damian.hilpert@example.com,+17208376479,,damian.hilpert@example.com,0105433400053-0101,
USD,Y,Y,Y,,,,,,,,cc37cf80d2c6051bde8bb86a8d7072fd,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Lea,,2d3c8fa6c7e8bfbb97a87945b01392af,,Beatty,,,,stephan.stehr@example.com,+18007485890,,stephan.stehr@example.com,0105433400052-0101,
USD,Y,Y,Y,,,,,karate-matthew.goyette@example.com,,,403d2b8923e2853332485f404f07fe83,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Vaughn,,375a0d30c74645159078f39d5b7ab54d,,Fadel,,,,matthew.goyette@example.com,+18770223580,,matthew.goyette@example.com,0105433400051-0101,
USD,Y,Y,Y,,,,,karate-johnnie.bogisich@example.com,,,2b823a53eac7e49bcf46892612d0353f,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Penney,,260b955e6daee6296446cb2c751d150e,,Schiller,,,,johnnie.bogisich@example.com,+18864151320,,johnnie.bogisich@example.com,0105433400050-0101,
USD,Y,Y,Y,,,,,,,,a241636e58e0a18caea603f8c041e6f4,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Jonnie,,b09834b3d0c4b017960207aa23dc5928,,Mills,,,,loris.hoeger@example.com,+17919084593,,loris.hoeger@example.com,0105433400049-0101,
USD,Y,Y,Y,,,,,,,,90554c669768913de0b096bd0a15238c,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Lucie,,dede5447180fb3d4a8a055848a9fceed,,Kuhlman,,,,kathlyn.baumbach@example.com,+12458453043,,kathlyn.baumbach@example.com,0105433400048-0101,
USD,Y,Y,Y,,,,,karate-damien.buckridge@example.com,,,861b5cd74e5ab4577a016949e1c387ce,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Melvina,,2abf6abbbae76400a38e934fc3002363,,Hyatt,,,,damien.buckridge@example.com,+12265884612,,damien.buckridge@example.com,0105433400047-0101,
USD,Y,Y,Y,,,,,,,,848e390d1b278cc39512d380127c17f1,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Sidney,,eca8d61b4578943c5a8fdb558710f561,,Hill,,,,mauricio.breitenberg@example.com,+16362064763,,mauricio.breitenberg@example.com,0105433400046-0101,
USD,Y,Y,Y,,,,,karate-paz.greenholt@example.com,,,3aed1bad56b9cf4311c2454a4c0694ff,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Emeline,,85aac451bfba0571b5d5f6340b41093b,,Monahan,,,,paz.greenholt@example.com,+11399195429,,paz.greenholt@example.com,0105433400045-0101,
USD,Y,Y,Y,,,,,karate-delta.gaylord@example.com,,,19afcec1e06ccda6575400a21306cfea,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Jarred,,d94db00ad4dee7690dcd8f4d07154956,,Willms,,,,delta.gaylord@example.com,+19502499423,,delta.gaylord@example.com,0105433400044-0101,
USD,Y,Y,Y,,,,,karate-arturo.rice@example.com,,,3faf334627a20026ed8489da5b32bf85,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Dione,,846647aaebc9f1f1095c58b3aaf08506,,Reilly,,,,arturo.rice@example.com,+13388835560,,arturo.rice@example.com,0105433400043-0101,
USD,Y,Y,Y,,,,,,,,871ffcfdf491686a61fcc2d4c8c3dfd9,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Lamar,,9bd70b67f53bf19d96d1253de065d6a5,,Klocko,,,,cedrick.pagac@example.com,+18454190805,,cedrick.pagac@example.com,0105433400042-0101,
USD,Y,Y,Y,,,,,karate-arnoldo.kuhic@example.com,,,161c8100bb5b20bbe3137f8e34739cc9,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Mitchel,,639dc6f07e8dd336c7f12969470e66f3,,Cassin,,,,arnoldo.kuhic@example.com,+11511160608,,arnoldo.kuhic@example.com,0105433400041-0101,
USD,Y,Y,Y,,,,,karate-cherri.satterfield@example.com,,,5bb70c446eb39b45eaff1af0ea2f375a,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Thad,,34fde17f9699b3c312b439f35dff809e,,Feil,,,,cherri.satterfield@example.com,+18477954549,,cherri.satterfield@example.com,0105433400040-0101,
USD,Y,Y,Y,,,,,karate-arnita.klein@example.com,,,c237321a8bbb59896ce4178210fa7b44,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Tiffani,,5bfd3851dc6d40c85cf3c4551dadfd93,,Ortiz,,,,arnita.klein@example.com,+10026148280,,arnita.klein@example.com,0105433400039-0101,
USD,Y,Y,Y,,,,,,,,86072e73e04b1f69b8250b6832bfcbae,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Josue,,8272bb6df035b000a6c81bc910aa7a00,,Maggio,,,,joseph.abshire@example.com,+11499329506,,joseph.abshire@example.com,0105433400038-0101,
USD,Y,Y,Y,,,,,karate-hayden.abernathy@example.com,,,5a9936314346c2214a368c9849f59ad1,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Gerald,,611a8f6ed08894071f893979d5d7409e,,Grimes,,,,hayden.abernathy@example.com,+14300611688,,hayden.abernathy@example.com,0105433400037-0101,
USD,Y,Y,Y,,,,,7231831900345,,,40547a52af73f53d3eb30b01c8271cbf,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Tung,,97ded3e1382e564415c604324138bde1,,Ng,,,,tung.nguyen16+2@ntq-solution.com.vn,6024213544,,tung.nguyen16+2@ntq-solution.com.vn,0105433400033-0101,
USD,Y,Y,Y,,,,,,,,60e4d903273de5e68f70bbf29b9e227a,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,77700c914dc33e61b404e36f048bb156,,Test,,,,hanh.nguyen17+100@ntq-solution.com.vn,6025566896,,hanh.nguyen17+100@ntq-solution.com.vn,0105433400032-0101,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,11842f28c2b38041e52f952dfcd90c3a,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433400031-0202,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,50060e8d2e209d7437f4780a4cbf931d,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433400031-0102,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,3883601016553ad4597b2a9eeda6d3fb,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433400030-0102,
USD,Y,Y,Y,,,,,,,,699c5899e9403aa95f3ce6e5e6163952,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Anhdao,,a9bf7e13480371f5662e3c61bb4dfe2a,,Nguyen,,,,dao.nguyen+1@ntq-solution.com.vn,6025566896,,dao.nguyen+1@ntq-solution.com.vn,0105433400029-0101,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7790580433112,,,022b2a404479e978e0e77d2c7555966d,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,d,,4750e60af6bfc3fd16ba02d41a4e84a0,,d,,,,serve5@any.pink,12345678111,,serve5@any.pink,0105433400023-0101,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7790580990168,,,6feefec3bcf424dc601ff930de14414a,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,d,,1dc93c4aef4f237c3eec0f2bfe52eb5a,,d,,,,serve6@any.pink,12345678111,,serve6@any.pink,0105433400020-0101,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7790585807064,,,49e8c04bf59c8824ec84355a07fcb3f6,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,d,,701f877a2ced184116cf1a1f76c85df7,,d,,,,serve7@any.pink,12345678111,,serve7@any.pink,0105433400018-0101,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7790569717976,,,eacf427c803d36a1fca1c9ee7befdbb9,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,de,,1f2c541f49a73a19829a65f78bd68e02,,d,,,,serve2@any.pink,12345678111,,serve2@any.pink,0105433400010-0101,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7790586462424,,,b4d2e4a9f325620b6165b4b449628f43,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,d,,f422ddd35886e82c00abaa9e7f29998c,,d,,,,serve8@any.pink,12345678111,,serve8@any.pink,0105433400009-0101,
USD,Y,Y,Y,,,,,7261983342777,,,d669fdc307c8372dc05d0b13554c007b,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Thu,,6170374303d97b51981272d544b872ed,,Thuy,,,,thuy.nguyen7@ntq-solution.com.vn,+1362677240,,thuy.nguyen7@ntq-solution.com.vn,0105433400007-0101,
USD,Y,Y,Y,,,,,7261983342777,,,d669fdc307c8372dc05d0b13554c007b,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Thu,,5c4c8f26c05695f946e6e73ff941d59e,,Thuy,,,,thuy.nguyen7@ntq-solution.com.vn,+1362677240,,thuy.nguyen7@ntq-solution.com.vn,0105433400007-0201,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,b0563396de47a1a748a92d5514d43790,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433400006-0101,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7721984196824,,,1c7b9a58f6ea7713ed426c23314306a3,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Nam,,c47ff901f588b7997ed74aebfe37abc2,,Nguyen,,,,nam.nguyen12+stg@ntq-solution.com.vn,+821035348697,,nam.nguyen12+stg@ntq-solution.com.vn,0105433400002-0402,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7721984196824,,,1c7b9a58f6ea7713ed426c23314306a3,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Nam,,f9c98d040c578b113a688fc2d9675994,,Nguyen,,,,nam.nguyen12+stg@ntq-solution.com.vn,+821035348697,,nam.nguyen12+stg@ntq-solution.com.vn,0105433400002-0502,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7721984196824,,,1c7b9a58f6ea7713ed426c23314306a3,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Nam,,38423a5cd6e933b0801c9c539f8b7a00,,Nguyen,,,,nam.nguyen12+stg@ntq-solution.com.vn,+821035348697,,nam.nguyen12+stg@ntq-solution.com.vn,0105433400002-0102,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7721984196824,,,1c7b9a58f6ea7713ed426c23314306a3,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Nam,,7166b3c668aae424436fe4266c33e5c2,,Nguyen,,,,nam.nguyen12+stg@ntq-solution.com.vn,+821035348697,,nam.nguyen12+stg@ntq-solution.com.vn,0105433400002-0202,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7721984196824,,,1c7b9a58f6ea7713ed426c23314306a3,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Nam,,22d09fd4c772bf0d55d48c7ff8a0364a,,Nguyen,,,,nam.nguyen12+stg@ntq-solution.com.vn,+821035348697,,nam.nguyen12+stg@ntq-solution.com.vn,0105433400002-0302,
USD,Y,Y,Y,,,,,gid://shopify/Customer/7721984196824,,,1c7b9a58f6ea7713ed426c23314306a3,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Nam,,2998dd802f1299bf57112657080590ce,,Nguyen,,,,nam.nguyen12+stg@ntq-solution.com.vn,+821035348697,,nam.nguyen12+stg@ntq-solution.com.vn,0105433400001-0102,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,7946c9951b677f06374f1e88a9d9719f,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433300177-0102,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,50e3eb2e5b247e2fe7c489da63401f4b,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433300177-0202,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,e12f9f03c4f38b014d34a003c39686ae,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433300177-0302,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,f15cf4ebcc05891d6540c776802c71a4,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433300177-0402,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,5743aadd69a54bbc68e37680913a3f25,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433300176-0101,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,1a9f4c81fc7e22066b676f61cbcd9f20,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433300176-0201,
USD,Y,Y,Y,,,,,7254905651385,,,d0a651277d7b2cacc5910e946debd9db,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,NTQ,,90cfa74f7f46b9577b3584589173e7e5,,Test,,,,hanh.nguyen17+5@ntq-solution.com.vn,+16029876543,,hanh.nguyen17+5@ntq-solution.com.vn,0105433300176-0301,
USD,Y,Y,Y,,,,,7128013177017,,,5ef5258a5b923010b88bcf84a32f5c04,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,thuy,,9d9a8c4d819f189814a4b78c3c0ba42e,,le,,,,thuy.le2@ntq-solution.com.vn,+12125551234,,thuy.le2@ntq-solution.com.vn,0105433300175-0101,
USD,Y,Y,Y,,,,,7128013177017,,,5ef5258a5b923010b88bcf84a32f5c04,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,thuy,,b28b8080154002a8d1bc108f2f8524d3,,le,,,,thuy.le2@ntq-solution.com.vn,+12125551234,,thuy.le2@ntq-solution.com.vn,0105433300175-0201,
USD,Y,Y,Y,,,,,7128013177017,,,5ef5258a5b923010b88bcf84a32f5c04,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,thuy,,b8f7ea07b063cb4c9f47dbcbc98d3bc4,,le,,,,thuy.le2@ntq-solution.com.vn,+12125551234,,thuy.le2@ntq-solution.com.vn,0105433300175-0301,
USD,Y,Y,Y,,,,,karate-leeanna.kiehn@example.com,,,d424aed02a921c7a250d14ec9df9ea53,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Inocencia,,9c8f9ab62eee22a82eba1532eeedf16c,,Romaguera,,,,leeanna.kiehn@example.com,+10505002250,,leeanna.kiehn@example.com,0105433300171-0101,
USD,Y,Y,Y,,,,,karate-catina.hyatt@example.com,,,5bcd15d7cc04422dff20efa1d2aceb51,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Conrad,,3da773dfb1d81dc084c07cfdb145e16d,,Windler,,,,catina.hyatt@example.com,+15472383253,,catina.hyatt@example.com,0105433300170-0101,
USD,Y,Y,Y,,,,,karate-patricia.batz@example.com,,,7df0031f99c28128178265cea778c76b,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Martine,,e14a9f5fdf4198fe77321e5b7dd4f19c,,Kovacek,,,,patricia.batz@example.com,+18879820947,,patricia.batz@example.com,0105433300169-0101,
USD,Y,Y,Y,,,,,karate-noble.oconner@example.com,,,6e62f9b08b1b989f738e0d5f2d7180a6,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Clint,,6b41ee2b2089d4cf9a14971cd6ca0b0b,,Boyer,,,,noble.oconner@example.com,+12254404127,,noble.oconner@example.com,0105433300168-0101,
USD,Y,Y,Y,,,,,karate-gale.schuster@example.com,,,8c632db7cf519056029f6cb9f13eb176,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Abbie,,2232b2de97a0e010f03c3917d7e9dd13,,Emma,,,,gale.schuster@example.com,+12156545141,,gale.schuster@example.com,0105433300167-0101,
USD,Y,Y,Y,,,,,karate-gertha.lesch@example.com,,,8e62faf9500b6e4ff507bfdea89b5885,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Xiomara,,7a2818e3358378b100684e1581f5b1d3,,Kshlerin,,,,gertha.lesch@example.com,+10602824564,,gertha.lesch@example.com,0105433300166-0101,
USD,Y,Y,Y,,,,,karate-maureen.rogahn@example.com,,,3fc5582f9fa53478d169c888e485377c,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Jaunita,,6be89190e95456e986179e5099dd1948,,Hansen,,,,maureen.rogahn@example.com,+15568981465,,maureen.rogahn@example.com,0105433300165-0101,
USD,Y,Y,Y,,,,,karate-robin.cruickshank@example.com,,,7fd979cf2e79ccf6fc36eaa035d148b3,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Eloisa,,f9dfaaeaeb34c579f4e8001dab25467d,,Kris,,,,robin.cruickshank@example.com,+14259085845,,robin.cruickshank@example.com,0105433300164-0101,
USD,Y,Y,Y,,,,,karate-vernetta.mertz@example.com,,,84a6642e7fb006739e2aa39058e359d3,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Juan,,5311f2639d0929bd08d2659fcb506d1d,,Volkman,,,,vernetta.mertz@example.com,+13363621964,,vernetta.mertz@example.com,0105433300163-0101,
USD,Y,Y,Y,,,,,karate-dewitt.fisher@example.com,,,d07989f009068f7bb118ec0458fb3dcb,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Shantelle,,063e032d12222a03706a68f9cded7e3c,,Pacocha,,,,dewitt.fisher@example.com,+15244649212,,dewitt.fisher@example.com,0105433300162-0101,
USD,Y,Y,Y,,,,,karate-huey.hagenes@example.com,,,268e6bf9b6fd3821bf8b303d06d99d19,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Samara,,9e791d71a30d315b620573e23088f00f,,Goldner,,,,huey.hagenes@example.com,+10539359701,,huey.hagenes@example.com,0105433300161-0101,
USD,Y,Y,Y,,,,,karate-deangelo.smith@example.com,,,b1b2025b5d107023a84fc7fd14429e3e,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Cedrick,,c052e0bbedf934cbc299bfb52ce191f3,,Yundt,,,,deangelo.smith@example.com,+14883281950,,deangelo.smith@example.com,0105433300160-0101,
USD,Y,Y,Y,,,,,,,,a53844408577c8b99a43013ead5136ac,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Danyel,,430487e0f191c0b9e6db7093bdc6cea2,,Legros,,,,iesha.hegmann@example.com,+15750385976,,iesha.hegmann@example.com,0105433300159-0101,
USD,Y,Y,Y,,,,,,,,e277d6b68be6ea7a5b32ab4657e95eff,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Lamar,,237cb5e9bb0dddad2b68830acf3ca760,,Haley,,,,emerson.hill@example.com,+12298739251,,emerson.hill@example.com,0105433300158-0101,
USD,Y,Y,Y,,,,,,,,ea8bfef9be74582d44401d343dce139e,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Margeret,,56a5bdb68f6ec63a830aa7d06409e408,,Walker,,,,jack.aufderhar@example.com,+17867050713,,jack.aufderhar@example.com,0105433300157-0101,
USD,Y,Y,Y,,,,,,,,7437575cc46fe360cca0a92c5ccd6720,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Ruben,,ebbc65807c9b141a99a6548ebb602c67,,Dooley,,,,steven.mraz@example.com,+12112659077,,steven.mraz@example.com,0105433300156-0101,
USD,Y,Y,Y,,,,,,,,272e9200aad7d9d547f74311c3104c56,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Andrew,,5faa5c0190c7e50af9b2f3fcb615c289,,Kassulke,,,,wilmer.schimmel@example.com,+18052897038,,wilmer.schimmel@example.com,0105433300155-0101,
USD,Y,Y,Y,,,,,,,,0cd76e0fd98cd1a103dd5543d4ef7dbd,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,George,,6e91cec39e1159798609154283a6760f,,Vandervort,,,,robbin.cartwright@example.com,+13163373269,,robbin.cartwright@example.com,0105433300154-0101,
USD,Y,Y,Y,,,,,,,,87d98464b51050400c4393737bbbf883,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Allyn,,95e12aa3fbe20f3f835183e8d7b68153,,Osinski,,,,lupe.gibson@example.com,+16588759499,,lupe.gibson@example.com,0105433300153-0101,
USD,Y,Y,Y,,,,,,,,1a561f18f2b30a2581b035608d26bd3f,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Shaun,,403fb25a888421582517e607ca130ae8,,Simonis,,,,kristle.champlin@example.com,+17063629903,,kristle.champlin@example.com,0105433300152-0101,
USD,Y,Y,Y,,,,,,,,ed3adc6c7fc1de0efad720e5345ca2b0,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Glenna,,5fa89b9568b56d79cce0b4311a6d322c,,Macejkovic,,,,victor.romaguera@example.com,+10715762549,,victor.romaguera@example.com,0105433300151-0101,
USD,Y,Y,Y,,,,,,,,d363bad2ccbe4ee36037cb3e2f2e1656,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Bud,,c490a28402920d0afe372c3d0b1dccd2,,Powlowski,,,,armando.schumm@example.com,+11212182506,,armando.schumm@example.com,0105433300150-0101,
USD,Y,Y,Y,,,,,,,,a636659589f0c16d0d35b4492f548ee3,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Rueben,,7e4adab4ac84290557fb22793e71e1b0,,Stamm,,,,tamatha.schaden@example.com,+13007482271,,tamatha.schaden@example.com,0105433300149-0101,
USD,Y,Y,Y,,,,,,,,bda5df2c4b33628fd05ee595b2eb79d1,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Marlo,,15bedac0acb3701a467681b589330815,,Pagac,,,,kaylee.wisoky@example.com,+12531923219,,kaylee.wisoky@example.com,0105433300148-0101,
USD,Y,Y,Y,,,,,karate-jeromy.cremin@example.com,,,382b0f32811d434a4abd3cbab9fad96b,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Elwood,,24e13582c08685cdb167f730b4ca5d04,,Price,,,,jeromy.cremin@example.com,+13450754060,,jeromy.cremin@example.com,0105433300147-0101,
USD,Y,Y,Y,,,,,karate-ismael.connelly@example.com,,,4ca73297a421f410886c16affd2aab7d,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Dion,,e61531c5b4f1046d69bb0a947b710fa9,,Schulist,,,,ismael.connelly@example.com,+16862988872,,ismael.connelly@example.com,0105433300146-0101,
USD,Y,Y,Y,,,,,karate-ermelinda.dach@example.com,,,d594171d123ff11d7bc39bf6ff10d9f9,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Kelly,,e357bfd7565cfb417c283f5fd6b4a0e1,,Kerluke,,,,ermelinda.dach@example.com,+14719781973,,ermelinda.dach@example.com,0105433300145-0101,
USD,Y,Y,Y,,,,,karate-micaela.stanton@example.com,,,05db715b82ea5cbaeba8d1754b50c951,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Ali,,3123d3c7fa238ed1e8d37c1554bb4a72,,Mann,,,,micaela.stanton@example.com,+14723631508,,micaela.stanton@example.com,0105433300144-0101,
USD,Y,Y,Y,,,,,karate-temeka.kertzmann@example.com,,,68a91ec1ea999d356e4d3f67fa1ff3c6,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Alaina,,7259d491612742db0b61c79280549ea8,,Jacobi,,,,temeka.kertzmann@example.com,+14037632817,,temeka.kertzmann@example.com,0105433300143-0101,
USD,Y,Y,Y,,,,,karate-evalyn.wilderman@example.com,,,c1d52456035c2da0e55bca5c96b285d0,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Lizabeth,,8a010f2345891d1bde8f1515ef9f9ac8,,D'Amore,,,,evalyn.wilderman@example.com,+14768034866,,evalyn.wilderman@example.com,0105433300142-0101,
USD,Y,Y,Y,,,,,karate-shayla.hagenes@example.com,,,9ae9a8e3c07f905c4e1f3410268fda3d,,ACTIVE,INDIVIDUAL,,CollectOrderItem,,,order_item_id,Carter,,95d7f4c7423d985d8ab73598cf0a65ea,,Pacocha,,,,shayla.hagenes@example.com,+12276047918,,shayla.hagenes@example.com,0105433300141-0101,
