qbo_id,customer_id,company_code,customer_type,customer_status,channel_type,title_name,first_name,middle_name,last_name,family_name,name_suffix,fully_qualified_name,company_name,display_name,user_id,primary_phone,alternate_phone,mobile,fax,primary_email,alternate_email,web_addr,sync_token,submit_result,create_time,update_time,is_active
1930,f0361e559914e805a06822130f8584fc,N200,1,0,,,hh,,aa,,,,,,mhl@any.pink,+8618640406939,,,,mhl@any.pink,,,,"{""id"":""1930"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:32.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:32.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""hh"",""middleName"":null,""familyName"":""aa"",""suffix"":null,""fullyQualifiedName"":""f0361e559914e805a06822130f8584fc"",""companyName"":null,""displayName"":""f0361e559914e805a06822130f8584fc"",""printOnCheckName"":""INDIVIDUAL hh aa"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+8618640406939"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""mhl@any.pink"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:32.029214 +00:00,2025-01-05 04:04:32.029223 +00:00,Y
1931,e5a7cb04444f35d921d38b8f6e1e6c61,N200,1,0,,,Sendi,,Giang,,,,,,giang.nguyen16@ntq-solution.com.vn,+1123456789,,,,giang.nguyen16@ntq-solution.com.vn,,,,"{""id"":""1931"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:33.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:33.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""Sendi"",""middleName"":null,""familyName"":""Giang"",""suffix"":null,""fullyQualifiedName"":""e5a7cb04444f35d921d38b8f6e1e6c61"",""companyName"":null,""displayName"":""e5a7cb04444f35d921d38b8f6e1e6c61"",""printOnCheckName"":""INDIVIDUAL Sendi Giang"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+1123456789"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""giang.nguyen16@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:33.032863 +00:00,2025-01-05 04:04:33.032872 +00:00,Y
1932,474bc8f13be920f88d3615e2a8115c0f,N200,1,0,,,NTQ,,Test,,,,,,hanh.nguyen17+124@ntq-solution.com.vn,+16029876543,,,,hanh.nguyen17+124@ntq-solution.com.vn,,,,"{""id"":""1932"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:34.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:34.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""NTQ"",""middleName"":null,""familyName"":""Test"",""suffix"":null,""fullyQualifiedName"":""474bc8f13be920f88d3615e2a8115c0f"",""companyName"":null,""displayName"":""474bc8f13be920f88d3615e2a8115c0f"",""printOnCheckName"":""INDIVIDUAL NTQ Test"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+16029876543"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""hanh.nguyen17+124@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:33.977642 +00:00,2025-01-05 04:04:33.977647 +00:00,Y
1933,6dc44375a471696f912604eb8e84da34,N200,1,0,,,NTQ,,Test,,,,,,hanh.nguyen17+6@ntq-solution.com.vn,+16029876543,,,,hanh.nguyen17+6@ntq-solution.com.vn,,,,"{""id"":""1933"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:35.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:35.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""NTQ"",""middleName"":null,""familyName"":""Test"",""suffix"":null,""fullyQualifiedName"":""6dc44375a471696f912604eb8e84da34"",""companyName"":null,""displayName"":""6dc44375a471696f912604eb8e84da34"",""printOnCheckName"":""INDIVIDUAL NTQ Test"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+16029876543"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""hanh.nguyen17+6@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:35.030161 +00:00,2025-01-05 04:04:35.030169 +00:00,Y
1934,699c5899e9403aa95f3ce6e5e6163952,N200,1,0,,,Anhdao,,Nguyen,,,,,,dao.nguyen+1@ntq-solution.com.vn,+12648615648,,,,dao.nguyen+1@ntq-solution.com.vn,,,,"{""id"":""1934"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:36.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:36.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""Anhdao"",""middleName"":null,""familyName"":""Nguyen"",""suffix"":null,""fullyQualifiedName"":""699c5899e9403aa95f3ce6e5e6163952"",""companyName"":null,""displayName"":""699c5899e9403aa95f3ce6e5e6163952"",""printOnCheckName"":""INDIVIDUAL Anhdao Nguyen"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+12648615648"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""dao.nguyen+1@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:36.204376 +00:00,2025-01-05 04:04:36.204380 +00:00,Y
1935,fc215ad0a3c8eab436489fabc89f477c,N200,1,0,,,Nhung,,VuHong,,,,,,nhung.vu+4@ntq-solution.com.vn,+12312322334,,,,nhung.vu+4@ntq-solution.com.vn,,,,"{""id"":""1935"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:39.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:39.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""Nhung"",""middleName"":null,""familyName"":""VuHong"",""suffix"":null,""fullyQualifiedName"":""fc215ad0a3c8eab436489fabc89f477c"",""companyName"":null,""displayName"":""fc215ad0a3c8eab436489fabc89f477c"",""printOnCheckName"":""INDIVIDUAL Nhung VuHong"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+12312322334"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""nhung.vu+4@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:39.384217 +00:00,2025-01-05 04:04:39.384237 +00:00,Y
1936,202c6ea13a319674e4987e01a767df0e,N200,1,0,,,Nammmm,,Nguyennnn,,,,,,nam.nguyen12+test2@ntq-solution.com.vn,+821046772909,,,,nam.nguyen12+test2@ntq-solution.com.vn,,,,"{""id"":""1936"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:42.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:42.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""Nammmm"",""middleName"":null,""familyName"":""Nguyennnn"",""suffix"":null,""fullyQualifiedName"":""202c6ea13a319674e4987e01a767df0e"",""companyName"":null,""displayName"":""202c6ea13a319674e4987e01a767df0e"",""printOnCheckName"":""INDIVIDUAL Nammmm Nguyennnn"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+821046772909"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""nam.nguyen12+test2@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:42.421464 +00:00,2025-01-05 04:04:42.421471 +00:00,Y
1937,cda886c58257ab5d62f047ee5e7e0a2d,N200,1,0,,,CHAMANH,,PHAMPHAMPHAMPHAM,,,,,,anh.pham11@ntq-solution.com.vn,12345678995,,,,anh.pham11@ntq-solution.com.vn,,,,"{""id"":""1937"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:43.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:43.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""CHAMANH"",""middleName"":null,""familyName"":""PHAMPHAMPHAMPHAM"",""suffix"":null,""fullyQualifiedName"":""cda886c58257ab5d62f047ee5e7e0a2d"",""companyName"":null,""displayName"":""cda886c58257ab5d62f047ee5e7e0a2d"",""printOnCheckName"":""INDIVIDUAL CHAMANH PHAMPHAMPHAMPHAM"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""12345678995"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""anh.pham11@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:43.500427 +00:00,2025-01-05 04:04:43.500435 +00:00,Y
1938,7eed1bb679710a255b0fc6fcc7bb10b8,N200,1,0,,,Kien,,Nguyen,,,,,,kien.nguyen10@ntq-solution.com.vn,12125551234,,,,kien.nguyen10@ntq-solution.com.vn,,,,"{""id"":""1938"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:48.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:48.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""Kien"",""middleName"":null,""familyName"":""Nguyen"",""suffix"":null,""fullyQualifiedName"":""7eed1bb679710a255b0fc6fcc7bb10b8"",""companyName"":null,""displayName"":""7eed1bb679710a255b0fc6fcc7bb10b8"",""printOnCheckName"":""INDIVIDUAL Kien Nguyen"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""12125551234"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""kien.nguyen10@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:47.793485 +00:00,2025-01-05 04:04:47.793487 +00:00,Y
1939,5ef5258a5b923010b88bcf84a32f5c04,N200,1,0,,,t**y,,l*,,,,,,thuy.le2@ntq-solution.com.vn,+1343***37,,,,thu*****@ntq-solution.com.vn,,,,"{""id"":""1939"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:49.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:49.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""t**y"",""middleName"":null,""familyName"":""l*"",""suffix"":null,""fullyQualifiedName"":""5ef5258a5b923010b88bcf84a32f5c04"",""companyName"":null,""displayName"":""5ef5258a5b923010b88bcf84a32f5c04"",""printOnCheckName"":""INDIVIDUAL t**y l*"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+1343***37"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""thu*****@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:48.850704 +00:00,2025-01-05 04:04:48.850711 +00:00,Y
