id,payment_id,transaction_type,order_id,transaction_id,payment_method,payment_time,currency,total_price,tax,subtotal_price,item_price,discount_price,prepaid_amount,registration_price,promotions,tax_lines,address,refund,update_time
d250c0138e42,1VhZXTuLwab,CHARGE,0105421400049,gid://shopify/OrderTransaction/7231098585366,CREDIT_CARD,2024-07-04 04:36:15.000000,USD,100.00,0.00,100.00,100.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Tung"", ""lastName"" : ""Hoang"", ""email"" : ""tung.hoang2@ntq-solution.com.vn"", ""phone"" : ""(415) 555-1234"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Dallas"", ""address2"" : ""701"", ""zipcode"" : ""78701""}",,2024-07-04 04:56:41.562113
f90e4fd559d8,1VixIm3A15j,CHARGE,0105421500001,gid://shopify/OrderTransaction/7284578648342,CREDIT_CARD,2024-08-02 02:57:38.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""h"", ""lastName"" : ""n"", ""email"" : ""t2401067@partner.coway.com"", ""phone"" : ""6028672690"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77069""}",,2024-08-02 03:55:52.143048
6e22d1de7480,1VjV6jayXY0,CHARGE,0105421500088,gid://shopify/OrderTransaction/7285051949334,CREDIT_CARD,2024-08-02 10:50:33.000000,USD,2700.00,0.00,2700.00,2700.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Hung"", ""lastName"" : ""Nguyen"", ""email"" : ""t2401067@partner.coway.com"", ""phone"" : ""6028672690"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77069""}",,2024-08-02 11:13:01.953880
ec1a22406ed0,1Vnw84KtVZV,CHARGE,0105421800093,gid://shopify/OrderTransaction/7290306658582,CREDIT_CARD,2024-08-05 02:59:04.000000,USD,4050.00,0.00,4050.00,4050.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Hung"", ""lastName"" : ""Nguyen"", ""email"" : ""t2401067@partner.coway.com"", ""phone"" : ""6028672690"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77069""}",,2024-08-05 03:18:14.439726
84471203e3b8,1VNWctBaXlH,CHARGE,0105420200001,gid://shopify/OrderTransaction/7231098585366,CREDIT_CARD,2024-07-04 04:36:15.000000,USD,100.00,0.00,100.00,100.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Tung"", ""lastName"" : ""Hoang"", ""email"" : ""tung.hoang2@ntq-solution.com.vn"", ""phone"" : ""(415) 555-1234"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Dallas"", ""address2"" : ""701"", ""zipcode"" : ""78701""}",,2024-07-04 06:24:00.003356
0727a9fa377b,1WdlUDG66fu,CHARGE,0105424900080,string,CREDIT_CARD,2024-09-05 18:15:22.000000,USD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,[],"{""firstName"" : null, ""lastName"" : null, ""email"" : null, ""phone"" : null, ""state"" : null, ""city"" : null, ""address1"" : null, ""address2"" : null, ""zipcode"" : null}",,2024-09-05 18:32:11.938844
f99edeec3bb0,1VNx4jIUQTF,CHARGE,0105420200002,gid://shopify/OrderTransaction/7231098585366,CREDIT_CARD,2024-07-04 04:36:15.000000,USD,100.00,0.00,100.00,100.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Tung"", ""lastName"" : ""Hoang"", ""email"" : ""tung.hoang2@ntq-solution.com.vn"", ""phone"" : ""(415) 555-1234"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Dallas"", ""address2"" : ""701"", ""zipcode"" : ""78701""}",,2024-07-04 06:13:58.338729
e2715a06bb4a,1VoE57bDdAP,CHARGE,0105421800184,gid://shopify/OrderTransaction/7290529743126,CREDIT_CARD,2024-08-05 07:10:16.000000,USD,1.80,0.00,1.80,1.80,0.00,0.00,0.00,,[],"{""firstName"" : ""Giang"", ""lastName"" : ""Test"", ""email"" : ""t2404181@partner.coway.com"", ""phone"" : ""9519256100"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""sdsdfgfg"", ""address2"" : ""dsgfdgh"", ""zipcode"" : ""77069""}",,2024-08-05 08:34:08.223282
573c95cf8008,1VoIGAjOA7v,CHARGE,0105421800190,gid://shopify/OrderTransaction/7290596557078,CREDIT_CARD,2024-08-05 08:08:42.000000,USD,1.20,0.00,1.20,1.20,0.00,0.00,0.00,,[],"{""firstName"" : ""thuy"", ""lastName"" : ""le"", ""email"" : ""thuy.le2@ntq-solution.com.vn"", ""phone"" : ""+12125551234"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""gggggg"", ""address2"" : ""yyyyy"", ""zipcode"" : ""77069""}",,2024-08-05 09:31:31.373254
0f9f4458d7ad,1VoT6oPfekT,CHARGE,0105421800197,gid://shopify/OrderTransaction/7290763411734,CREDIT_CARD,2024-08-05 10:40:42.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nhung"", ""lastName"" : ""Check"", ""email"" : ""nhungtest06092023@gmail.com"", ""phone"" : ""6023218231"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Ha Noi"", ""address2"" : """", ""zipcode"" : ""77069""}",,2024-08-05 10:59:41.586732
d522cad22ec6,1VoTSGsPv6g,CHARGE,0105421800198,gid://shopify/OrderTransaction/7290768326934,CREDIT_CARD,2024-08-05 10:45:22.000000,USD,2700.00,0.00,2700.00,2700.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nhung"", ""lastName"" : ""Check"", ""email"" : ""nhungtest06092023@gmail.com"", ""phone"" : ""6022412765"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Viet Nam, Ha Noi"", ""address2"" : """", ""zipcode"" : ""77068""}",,2024-08-05 11:22:58.534056
273a3c498d66,1VoU2JrgVVr,CHARGE,0105421800199,gid://shopify/OrderTransaction/7290777436438,CREDIT_CARD,2024-08-05 10:53:31.000000,USD,4050.00,0.00,4050.00,4050.00,0.00,0.00,0.00,,[],"{""firstName"" : ""thuy"", ""lastName"" : ""le"", ""email"" : ""thuy.le2@ntq-solution.com.vn"", ""phone"" : ""+12125551234"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""hfdfg"", ""address2"" : ""gsdgsdg"", ""zipcode"" : ""77069""}",,2024-08-05 12:30:23.173899
0b459abfd015,1VoUhCijGml,CHARGE,0105421800204,gid://shopify/OrderTransaction/7290790052118,CREDIT_CARD,2024-08-05 11:02:54.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""first"", ""lastName"" : ""last"", ""email"" : ""nhungtest06092023@gmail.com"", ""phone"" : ""+16025312685"", ""state"" : ""TX"", ""city"" : ""Dallas"", ""address1"" : ""ha noi"", ""address2"" : """", ""zipcode"" : ""75098""}",,2024-08-05 12:31:13.773188
98a712ba7e14,1VoUZXWEiDh,CHARGE,0105421800203,gid://shopify/OrderTransaction/7290786873622,CREDIT_CARD,2024-08-05 11:01:01.000000,USD,1.20,0.00,1.20,1.20,0.00,0.00,0.00,,[],"{""firstName"" : ""thuy"", ""lastName"" : ""le"", ""email"" : ""thuy.le2@ntq-solution.com.vn"", ""phone"" : ""+12125551234"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""fdfhdfhd"", ""address2"" : ""fsdfhdfhdfhd"", ""zipcode"" : ""77069""}",,2024-08-05 11:29:32.085380
da7fa2273bce,1VoWlAaHXWd,CHARGE,0105421800208,gid://shopify/OrderTransaction/7290825867542,CREDIT_CARD,2024-08-05 11:31:42.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""test first name"", ""lastName"" : ""test last name"", ""email"" : ""nhung.vu@ntq-solution.com.vn"", ""phone"" : ""+16025312685"", ""state"" : ""TX"", ""city"" : ""Dallas"", ""address1"" : ""aaaaa"", ""address2"" : """", ""zipcode"" : ""75098""}",,2024-08-05 12:48:03.174583
928e660d5ee6,1VoXErRnF8a,CHARGE,0105421800209,gid://shopify/OrderTransaction/7290834977046,CREDIT_CARD,2024-08-05 11:38:27.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""NTQ Test"", ""lastName"" : ""Integration"", ""email"" : ""nhungvu591998@gmail.com"", ""phone"" : ""6022472690"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""VN"", ""address2"" : """", ""zipcode"" : ""77068""}",,2024-08-05 11:45:30.268485
4d191312dbc3,1Vpmen309WO,CHARGE,0105421900076,gid://shopify/OrderTransaction/7292372222230,CREDIT_CARD,2024-08-06 05:41:59.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nhung"", ""lastName"" : ""Test Integration"", ""email"" : ""nhungtest06092023@gmail.com"", ""phone"" : ""6028672470"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Ha Noi"", ""address2"" : """", ""zipcode"" : ""77068""}",,2024-08-06 07:15:15.496599
d671f753536c,1VQg2MfBSuj,CHARGE,0105420400074,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 09:41:28.051459
93540748e27a,1VQgiAGsDAL,CHARGE,0105420400076,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 09:39:39.285556
c15181f3b533,1VQgqzs1mYk,CHARGE,0105420400077,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 10:14:23.351485
4970f541ec2a,1VQgTK0C7R1,CHARGE,0105420400075,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 10:08:39.235319
5dae48995b19,1VQh9bBHzcd,CHARGE,0105420400078,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 09:30:49.676042
d6dffabbeddc,1VQhE9pnA5L,CHARGE,0105420400079,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 11:03:58.439387
afd03ec37093,1VQhOitABoM,CHARGE,0105420400080,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 10:06:34.024419
9ab891cbfe08,1VQk85d7OpV,CHARGE,0105420400082,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 10:23:19.226863
b799ebee2fd0,1VQkH2bf0oe,CHARGE,0105420400083,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 09:50:54.303114
874b9dacdefe,1VQkPSfU4Uj,CHARGE,0105420400084,gid://shopify/OrderTransaction/7202283028758,CREDIT_CARD,2024-06-17 09:11:51.000000,USD,15480.00,0.00,15480.00,15480.00,0.00,0.00,0.00,,[],"{""firstName"" : ""GiangNguyen2"", ""lastName"" : ""GiangNguyen2"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""abaaa"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77068""}",,2024-06-17 09:30:16.018197
ad75a43cb081,1VR8boMLSHu,CHARGE,0105420400241,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:56:33.627805
0c4ece5123b8,1VR8e6FkOat,CHARGE,0105420400242,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:26:47.138447
16ea5a5118e4,1VR8gNuCP6M,CHARGE,0105420400243,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:52:30.508714
334afffc03a4,1VR8ifltkoF,CHARGE,0105420400244,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:28:29.076617
b95c82d0e4fd,1VR8ky8dBQr,CHARGE,0105420400245,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:02:20.123989
e97c3ad4f413,1VR8Lq4y8Nb,CHARGE,0105420400234,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:58:04.787804
a89f583b8609,1VR8nG3jih9,CHARGE,0105420400246,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:47:47.793079
d0e1cd94781a,1VR8OC129cq,CHARGE,0105420400235,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:49:18.848490
a8138be96a18,1VR8pXZ3ezz,CHARGE,0105420400247,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:04:44.906563
a50c71115fa5,1VR8QUgTpvU,CHARGE,0105420400236,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:55:54.146391
e102bb030954,1VR8rpbLyFU,CHARGE,0105420400248,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:19:42.957687
2fa19a79dbd8,1VR8Sj90tlN,CHARGE,0105420400237,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 11:11:04.499841
69eafbedbcbf,1VR8u7k89dR,CHARGE,0105420400249,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:28:42.993344
ba77e2af7e00,1VR8V2ZbGkW,CHARGE,0105420400238,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:35:20.261114
8c5b4a1c3926,1VR8wPOlxRs,CHARGE,0105420400250,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:43:16.666108
8aa91e5d6703,1VR8XJEPPzZ,CHARGE,0105420400239,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:52:51.233384
6e7cd9536051,1VR8yh9BXSj,CHARGE,0105420400251,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:41:32.282571
49dd116a62cc,1VR8ZaWcuFx,CHARGE,0105420400240,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:05:08.877845
5d06c45b5bf9,1VR90z43NTW,CHARGE,0105420400252,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:55:15.192374
38fd25129bcd,1VR93Caezwz,CHARGE,0105420400253,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:08:44.674092
98a58cace9b2,1VR95WCbJsK,CHARGE,0105420400254,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 09:47:01.765727
e8375a8aa712,1VR97mIRuJh,CHARGE,0105420400256,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:05:34.056877
d574bacee747,1VR9A5cVV3G,CHARGE,0105420400257,gid://shopify/OrderTransaction/7264333791510,CREDIT_CARD,2024-07-22 09:16:08.000000,USD,1350.00,0.00,1350.00,1350.00,0.00,0.00,0.00,,[],"{""firstName"" : ""Nguyen"", ""lastName"" : ""Long"", ""email"" : ""longnp.email@gmail.com"", ""phone"" : ""14155552671"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""Houston"", ""address2"" : ""Default address 2"", ""zipcode"" : ""77069""}",,2024-07-22 10:42:21.517999
