id,contract_id,payment_method,transaction_id,monthly_total_price,monthly_discount_price,subscription_payment_day,last_name,first_name,address1,address2,zipcode,city,state,phone,email,card_number,card_type,item_monthly_price,monthly_tax,currency
1WHd7scZowf,1WHd7scZowe,CREDIT_CARD,,36.00,4.00,10,Schaefer,Augustus,740 Barton Run,Suite 664,77002,Houston,TX,+16022514671,felipe.schulist@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WHd8NGP4ZZ,1WHd8NGP4ZY,CREDIT_CARD,,36.00,4.00,10,Wisozk,Earle,151 Diego Estate,Suite 921,77008,Houston,TX,+17560228087,tommie.glover@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WHd8Skk7YL,1WHd8Skk7YK,CREDIT_CARD,,36.00,4.00,10,Hyatt,Forrest,66301 Lynch Center,Suite 553,77011,Houston,TX,+15095732332,meridith.ullrich@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpDEmsRg,1WMbpDEmsRf,CREDIT_CARD,,36.00,4.00,10,Raynor,Gail,76736 Tisha Creek,Suite 726,78712,Austin,TX,+19762159034,tonda.barrows@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpK97ZlU,1WMbpK97ZlT,CREDIT_CARD,,36.00,4.00,10,Fisher,Keely,628 Gleason Stravenue,Apt. 212,78660,Austin,TX,+15016619052,josue.berge@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpRdmviK,1WMbpRdmviJ,CREDIT_CARD,,36.00,4.00,10,Walter,Rhonda,7549 MacGyver Walks,Suite 983,78702,Austin,TX,+18164535966,raelene.goldner@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpWqFFUq,1WMbpWqFFUp,CREDIT_CARD,,36.00,4.00,10,Nienow,John,71304 Bergstrom Keys,Apt. 560,78717,Austin,TX,+12699504940,wendie.schamberger@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpbXTgyG,1WMbpbXTgyF,CREDIT_CARD,,36.00,4.00,10,Kertzmann,Meryl,6425 Garrett Pine,Apt. 571,78664,Austin,TX,+16692232772,rosalina.graham@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpe4AGn6,1WMbpe4AGn5,CREDIT_CARD,,36.00,4.00,10,Jacobi,Del,33368 Josiah Square,Suite 130,78712,Austin,TX,+10118446346,mark.nitzsche@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpl2BkmW,1WMbpl2BkmV,CREDIT_CARD,,36.00,4.00,10,Kris,Chi,085 Collins Summit,Suite 814,78701,Austin,TX,+10085842847,johnathon.goyette@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpsPl8Tk,1WMbpsPTXLf,CREDIT_CARD,,36.00,4.00,10,Erdman,Agripina,83975 Farrell Crossroad,Suite 297,78703,Austin,TX,+13704779258,marquis.schmidt@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpvTemW8,1WMbpvTemW7,CREDIT_CARD,,36.00,4.00,10,Klein,Jin,4188 Johnny Coves,Suite 530,78613,Austin,TX,+15839648555,russel.funk@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbqD3Mqwi,1WMbqD3Mqwh,CREDIT_CARD,,36.00,4.00,10,O'Hara,Reanna,57603 Erich Stream,Suite 355,77009,Houston,TX,+13679002169,weston.ziemann@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbqNnHo7I,1WMbqNnHo7H,CREDIT_CARD,,36.00,4.00,10,Wunsch,Harold,41377 Ricky Lake,Apt. 126,77016,Houston,TX,+19009718568,lowell.lebsack@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbqi0DEIW,1WMbqi0DEIV,CREDIT_CARD,,36.00,4.00,10,Bergstrom,Trula,632 Freddy Via,Suite 218,77005,Houston,TX,+15624926081,kasi.schaefer@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WOGje5J2dh,1WOGje5J2dg,CREDIT_CARD,,36.00,4.00,10,Reichert,Myrtice,6665 Vennie Landing,Suite 164,75203,Dallas,TX,+15121240022,hank.walker@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WOGjllbwxL,1WOGjllbwxK,CREDIT_CARD,,36.00,4.00,10,Kessler,Julian,4390 Powlowski Locks,Suite 870,75203,Dallas,TX,+14650886477,kittie.oberbrunner@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WOGjpDv6Bk,1WOGjpDv6Bj,CREDIT_CARD,,36.00,4.00,10,Koss,Eliseo,3448 Tera Land,Suite 682,75061,Dallas,TX,+19963245708,shon.daniel@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WOGkISt63r,1WOGkISt63q,CREDIT_CARD,,36.00,4.00,10,Runte,Janina,597 Aron Corner,Apt. 954,75203,Dallas,TX,+13406700742,shella.runolfsson@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhddPrUDFS,1VhddPrUDFR,CREDIT_CARD,,36.00,4.00,10,Gislason,Lore,52559 Keenan Place,Suite 275,77013,Houston,TX,503-831-8812,mary.nolan@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhddiMor2e,1VhddiMor2d,CREDIT_CARD,,36.00,4.00,10,Aufderhar,Major,942 Rubie Row,Apt. 901,77006,Houston,TX,803.940.7027,lloyd.little@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhdds2ss38,1Vhdds2ss37,CREDIT_CARD,,36.00,4.00,10,Wyman,Angella,2432 Elmer Centers,Apt. 820,77008,Houston,TX,904-702-6273,frank.wisozk@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhde1DRPbZ,1Vhde1DRPbY,CREDIT_CARD,,36.00,4.00,10,O'Connell,Jarod,14144 Phillip Pine,Suite 617,77009,Houston,TX,270.470.1696,laurence.hand@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1W675Oogs55,1W675Oogs54,CREDIT_CARD,,36.00,4.00,10,Herzog,Garrett,2861 Rodriguez Alley,Suite 864,77003,Houston,TX,+14654650164,chi.mueller@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WAzbjohHmr,1WAzbjohHmq,CREDIT_CARD,,36.00,4.00,10,Hansen,Cathern,28779 Stephenie Mountain,Suite 623,77006,Houston,TX,+14014132173,romeo.kemmer@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WAzc17NQLY,1WAzc17NQLX,CREDIT_CARD,,36.00,4.00,10,Smith,Patrick,85056 Danny Plains,Apt. 419,77013,Houston,TX,+12639056119,deneen.miller@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WB2vX2GqVx,1WB2vX2GqVw,CREDIT_CARD,,36.00,4.00,10,Sauer,Chung,22759 Krishna Hills,Suite 852,78613,Austin,TX,+13195589545,willia.rosenbaum@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WB3ElitwDV,1WB3ElitwDU,CREDIT_CARD,,36.00,4.00,10,Kuvalis,Rodrigo,3242 Kertzmann Branch,Apt. 624,77002,Houston,TX,+17808225651,william.bashirian@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WEJH6Vl0qU,1WEJH6Vl0qT,CREDIT_CARD,,36.00,4.00,10,Fadel,Donnie,1930 Edgar Meadows,Apt. 738,75001,Dallas,TX,+16514770916,katheleen.yundt@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WEJHBHodXT,1WEJHBHodXS,CREDIT_CARD,,36.00,4.00,10,Mayert,Soledad,641 Williamson Summit,Apt. 691,75050,Dallas,TX,+13742388476,elouise.jast@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WEJHQxRZoO,1WEJHQxRZoN,CREDIT_CARD,,36.00,4.00,10,Schumm,Jackie,50151 Weber Causeway,Apt. 420,75270,Dallas,TX,+12698660531,jae.king@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyALiOwqp,1WFyALiOwqo,CREDIT_CARD,,36.00,4.00,10,Gutmann,Arvilla,991 Lehner Forge,Suite 165,75061,Dallas,TX,+13751018811,erin.grimes@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyAYj6wY4,1WFyAYj6wY3,CREDIT_CARD,,36.00,4.00,10,Lynch,Hanh,85210 Nader Meadow,Suite 167,75238,Dallas,TX,+11214229747,harry.oberbrunner@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyAfVDH5F,1WFyAfVDH5E,CREDIT_CARD,,36.00,4.00,10,Gerlach,Nicholle,5776 Danna Glen,Suite 183,75019,Dallas,TX,+17753921257,leeanna.borer@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyApSJDtO,1WFyApSJDtN,CREDIT_CARD,,36.00,4.00,10,Schoen,Malinda,698 Bahringer Freeway,Suite 210,75233,Dallas,TX,+17592860222,amado.cummerata@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyB0li2Kh,1WFyB0li2Kg,CREDIT_CARD,,36.00,4.00,10,Prosacco,Josette,901 Marvin Road,Suite 251,75007,Dallas,TX,+19352146080,loise.bartoletti@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyB7YfAG4,1WFyB7YfAG3,CREDIT_CARD,,36.00,4.00,10,Brown,Carroll,11482 Lehner Lane,Apt. 196,75007,Dallas,TX,+10538571031,brendon.deckow@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyBRdvPvN,1WFyBRdvPvM,CREDIT_CARD,,36.00,4.00,10,O'Reilly,Robby,921 Hickle Isle,Suite 813,75019,Dallas,TX,+14035469071,pamula.mcglynn@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyBXAFeos,1WFyBXAFeor,CREDIT_CARD,,36.00,4.00,10,Herman,Kenneth,290 Damien Corners,Suite 940,75007,Dallas,TX,+19812064138,alexis.connelly@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyBioNBkt,1WFyBioNBks,CREDIT_CARD,,36.00,4.00,10,Jacobson,Abraham,0401 Farrell Trace,Suite 260,75039,Dallas,TX,+13620499494,mari.lind@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyBtWIx3B,1WFyBtWIx3A,CREDIT_CARD,,36.00,4.00,10,Kuhic,Karena,04445 Skiles Squares,Apt. 922,75203,Dallas,TX,+17985304087,vasiliki.collier@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WHd3MOWVPl,1WHd3MOWVPk,CREDIT_CARD,,36.00,4.00,10,Gislason,Jessika,3819 Jared Underpass,Suite 667,75209,Dallas,TX,+12772828209,inger.robel@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WHd8BdzaB9,1WHd8BdzaB8,CREDIT_CARD,,36.00,4.00,10,Christiansen,Alaina,487 Hirthe Circles,Apt. 550,77011,Houston,TX,+18108640693,zoraida.kozey@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WHd8HfpIVN,1WHd8HfpIVM,CREDIT_CARD,,36.00,4.00,10,Mitchell,Clay,98458 Hahn Walk,Suite 727,77007,Houston,TX,+16855700518,jacque.leuschke@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbpq5CjzV,1WMbpq5CjzU,CREDIT_CARD,,36.00,4.00,10,Romaguera,Nga,64327 Paris Inlet,Apt. 288,78704,Austin,TX,+10913348416,bernice.kuhn@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbq0isWJR,1WMbq0isWJQ,CREDIT_CARD,,36.00,4.00,10,Hackett,Rhett,4900 Runolfsson Turnpike,Apt. 742,78702,Austin,TX,+16350264775,whitney.moore@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbq3NVrmH,1WMbq3NVrmG,CREDIT_CARD,,36.00,4.00,10,Gerlach,Simon,10331 Marcelo Camp,Apt. 212,78702,Austin,TX,+19115993073,luke.strosin@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WMbqYWqasT,1WMbqYWqasS,CREDIT_CARD,,36.00,4.00,10,Kuhn,Loraine,1514 Roberts Forges,Apt. 185,77002,Houston,TX,+12299517618,sherwood.dietrich@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WymkwwU4YF,1WymkwwU4YE,CREDIT_CARD,,64.80,7.20,10,Kutch,Jake,74470 Cremin Orchard,Suite 311,77008,Houston,TX,+10631617844,lindy.waters@hotmail.com,3333-33**-****-****,VISA,72.00,0.00,USD
1WymlHniXPw,1WymlHniXPv,CREDIT_CARD,,28.80,3.20,10,Veum,Glennis,45134 Braun Islands,Apt. 801,77014,Houston,TX,+14324903590,val.moore@yahoo.com,3333-33**-****-****,VISA,32.00,0.00,USD
1WOGkMVJs69,1WOGkMVJs68,CREDIT_CARD,,36.00,4.00,10,Auer,Reiko,096 Krajcik Manors,Suite 273,75006,Dallas,TX,+16973637874,gregory.lynch@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WOGkVvULoQ,1WOGkVvULoP,CREDIT_CARD,,36.00,4.00,10,Nicolas,Lorraine,3676 Leigh Locks,Suite 577,78701,Austin,TX,+12903754089,bill.bogisich@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Wymm7ZEzQk,1Wymm7ZEzQj,CREDIT_CARD,,21.60,2.40,10,Stoltenberg,Shelby,8072 Paucek Squares,Suite 826,77012,Houston,TX,+10973470466,bao.jacobi@gmail.com,3333-33**-****-****,VISA,24.00,0.00,USD
1X26afFHejZ,1X26afFHejY,CREDIT_CARD,,36.00,4.00,10,Cole,Jamel,21437 Willis Village,Apt. 690,77005,Houston,TX,+15445937859,londa.howell@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1X8k8RjoLZ6,1X8k8RjoLZ5,CREDIT_CARD,,54.00,6.00,20,Mann,Deonna,40015 Bill Lakes,Apt. 664,75032,Dallas,TX,+15215189796,tracy.jaskolski@hotmail.com,3333-33**-****-****,VISA,60.00,0.00,USD
1VhddZa6cPd,1VhddZa6cPc,CREDIT_CARD,,36.00,4.00,10,Miller,Norah,1926 Damian Lights,Suite 445,77011,Houston,TX,303-816-6563,bradford.leannon@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhddnHxdt3,1VhddnHxdt2,CREDIT_CARD,,36.00,4.00,10,Oberbrunner,Selena,476 Abernathy Ville,Apt. 981,77005,Houston,TX,1-937-862-0491,lena.runolfsdottir@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhde6EXlCr,1Vhde6EXlCq,CREDIT_CARD,,36.00,4.00,10,Runolfsson,Bill,600 Felton Branch,Suite 904,77010,Houston,TX,478.763.5030,leigh.marquardt@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhdeApX1oW,1VhdeApX1oV,CREDIT_CARD,,36.00,4.00,10,Hills,Deadra,250 Goodwin Lock,Suite 597,77009,Houston,TX,1-661-973-8162,isabel.waelchi@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhdeFLh7D5,1VhdeFLh7D4,CREDIT_CARD,,36.00,4.00,10,White,Manda,4444 Orval Trace,Suite 236,77009,Houston,TX,859.551.5811,genie.larson@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhdeKDQjQq,1VhdeKDQjQp,CREDIT_CARD,,36.00,4.00,10,Senger,Man,97609 Alvin Gateway,Apt. 941,77010,Houston,TX,1-757-470-1111,olivia.dare@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhdeP03YNJ,1VhdeP03YNI,CREDIT_CARD,,36.00,4.00,10,Wilkinson,Carol,73605 Graham Haven,Suite 105,77008,Houston,TX,928-910-6256,rubin.koelpin@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhdeT85ikA,1VhdeT85ik9,CREDIT_CARD,,36.00,4.00,10,Armstrong,Lucio,620 Bode Ford,Apt. 878,77012,Houston,TX,(718) 270-3711,herman.crona@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhdeY2wuSL,1VhdeY2wuSK,CREDIT_CARD,,36.00,4.00,10,Schroeder,Monte,78906 Lacy Plaza,Suite 929,77013,Houston,TX,(913) 516-7062,jeraldine.williamson@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhfyIeCYfm,1VhfyIcUxtN,CREDIT_CARD,,36.00,4.00,10,Larson,Jeneva,792 Terry Views,Apt. 869,77004,Dallas,TX,1-307-419-7469,maximo.rogahn@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhfyqNLRw7,1VhfyqN3qo2,CREDIT_CARD,,36.00,4.00,10,Cruickshank,Jordon,806 Antonia Inlet,Apt. 627,77011,Dallas,TX,323-231-5501,bryanna.aufderhar@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhfz1FGhnm,1Vhfz1FGhnl,CREDIT_CARD,,36.00,4.00,10,Larkin,Olin,5383 D'Amore Plains,Suite 192,77012,Austin,TX,209.304.6502,bruce.lang@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhfzBQV41y,1VhfzBQV41x,CREDIT_CARD,,36.00,4.00,10,Balistreri,Luigi,0507 Rick Walk,Suite 958,77010,Austin,TX,(973) 318-7035,georgina.runte@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhg5LvY2F9,1Vhg5LvY2F8,CREDIT_CARD,,36.00,4.00,10,Murray,Reed,7051 Tremblay Forks,Suite 365,78653,Austin,TX,508-727-0512,hee.greenholt@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgGHKB5k1,1VhgGHKB5k0,CREDIT_CARD,,36.00,4.00,10,Witting,Giovanni,04732 David Turnpike,Apt. 259,78664,Austin,TX,1-586-224-7801,brianne.weissnat@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgOunpFA7,1VhgOunXe22,CREDIT_CARD,,36.00,4.00,10,Volkman,Nilsa,4425 Harris Falls,Suite 802,77004,Houston,TX,240.484.2009,erin.dibbert@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgVw9xC48,1VhgVw9xC47,CREDIT_CARD,,36.00,4.00,10,Hammes,Charlott,08219 Belen Drive,Suite 702,77009,Houston,TX,703-878-2230,rosaline.botsford@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgZ6B6u9H,1VhgZ6B6u9G,CREDIT_CARD,,36.00,4.00,10,Schaden,Quinn,368 Daren Square,Suite 465,77007,Houston,TX,(830) 276-3593,benito.willms@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhgbf8TkIK,1Vhgbf8TkIJ,CREDIT_CARD,,36.00,4.00,10,Treutel,Lewis,08628 Duane Route,Apt. 345,77015,Houston,TX,1-630-952-7822,daron.flatley@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgdjoDa1Q,1VhgdjoDa1P,CREDIT_CARD,,36.00,4.00,10,Weber,Monty,655 Kuphal Meadow,Apt. 563,78712,Austin,TX,802-773-2724,rocky.swift@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgppDVlQ2,1VhgppDVlQ1,CREDIT_CARD,,36.00,4.00,10,Kreiger,Phylis,50360 Murray Manor,Suite 133,78703,Austin,TX,225-334-5442,benny.marvin@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhgz53Yrih,1Vhgz53Yrig,CREDIT_CARD,,36.00,4.00,10,Torphy,Roland,056 Nestor Centers,Suite 119,75209,Dallas,TX,609-904-4013,abel.murphy@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzCO4CBt,1VhgzCNmb3o,CREDIT_CARD,,36.00,4.00,10,Beier,Natividad,37530 Vernell Drive,Suite 224,75203,Dallas,TX,(352) 667-4434,vernice.littel@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzJ311Ep,1VhgzJ311Eo,CREDIT_CARD,,36.00,4.00,10,Nader,Albert,7577 Brekke Coves,Suite 235,75061,Dallas,TX,(916) 978-1653,gricelda.kohler@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzNSzSzJ,1VhgzNSzSzI,CREDIT_CARD,,36.00,4.00,10,King,Ruthann,321 Harlan Junctions,Suite 884,75203,Dallas,TX,708.857.6326,antonietta.hill@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzRnW03T,1VhgzRnW03S,CREDIT_CARD,,36.00,4.00,10,Upton,Micheal,637 Florentino Club,Suite 405,75032,Dallas,TX,(941) 404-8937,risa.langosh@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzVogH1j,1VhgzVogH1i,CREDIT_CARD,,36.00,4.00,10,Kuhic,Clint,0263 Larson Shore,Apt. 841,75238,Dallas,TX,870.605.6005,kaitlyn.koepp@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzZbQXc3,1VhgzZbQXc2,CREDIT_CARD,,36.00,4.00,10,Pouros,Brock,0924 Miller Rapids,Suite 969,75203,Dallas,TX,276.959.6012,fred.lehner@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzemBGbv,1VhgzemBGbu,CREDIT_CARD,,36.00,4.00,10,Goyette,Angla,819 Raylene Centers,Apt. 733,75203,Dallas,TX,1-620-251-2121,nakisha.boehm@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzjptYZH,1VhgzjptYZG,CREDIT_CARD,,36.00,4.00,10,King,Kurt,5160 Steuber Motorway,Suite 545,75126,Dallas,TX,831-541-4127,charlie.bednar@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgznS8fLN,1VhgznS8fLM,CREDIT_CARD,,36.00,4.00,10,McCullough,Sid,53684 Rippin Common,Apt. 451,75209,Dallas,TX,(440) 218-5641,ermelinda.dooley@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzrVrKUN,1VhgzrVrKUM,CREDIT_CARD,,36.00,4.00,10,Kihn,Jimmy,89175 Elenor Mountain,Apt. 829,75006,Dallas,TX,1-307-478-2661,seymour.kovacek@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1VhgzvPl6Yr,1VhgzvPl6Yq,CREDIT_CARD,,36.00,4.00,10,O'Conner,Cleta,72517 Hand Cape,Apt. 925,75061,Dallas,TX,(931) 323-4114,roberto.leuschke@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhh25KjhH5,1Vhh25KjhH4,CREDIT_CARD,,36.00,4.00,10,Herzog,Bradly,736 Brakus Crescent,Suite 609,78704,Austin,TX,254-601-2146,malcom.paucek@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhh2CF4OZZ,1Vhh2CF4OZY,CREDIT_CARD,,36.00,4.00,10,Crona,Mauricio,195 Padberg Inlet,Suite 420,78641,Austin,TX,904.480.2655,marc.breitenberg@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhh2HOyKBP,1Vhh2HOgj3K,CREDIT_CARD,,36.00,4.00,10,Smith,Jacelyn,585 Ida Field,Suite 179,78641,Austin,TX,(952) 804-0952,ka.gibson@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhh2LBwfpw,1Vhh2LBwfpv,CREDIT_CARD,,36.00,4.00,10,Schultz,Alex,55876 Loreta Trail,Suite 410,78641,Austin,TX,(763) 205-2086,johnny.carter@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhh2Q374rM,1Vhh2Q374rL,CREDIT_CARD,,36.00,4.00,10,McCullough,Jamie,26384 Carroll Streets,Suite 443,78664,Austin,TX,970-959-2326,bert.huel@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhh2X56wfQ,1Vhh2X56wfP,CREDIT_CARD,,36.00,4.00,10,Osinski,Merlin,79935 Lehner Ports,Apt. 295,78701,Austin,TX,936.562.7140,eda.gusikowski@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1Vhh2fNAVFE,1Vhh2fNAVFD,CREDIT_CARD,,36.00,4.00,10,Spencer,Michiko,18652 Huels Locks,Apt. 530,78617,Austin,TX,818.803.4612,deloris.king@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1W67AiXldxL,1W67AiXldxK,CREDIT_CARD,,36.00,4.00,10,Muller,Dante,198 Agnus Creek,Suite 840,77014,Houston,TX,+13486059927,alisia.runolfsson@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WAzbs05NPg,1WAzbs05NPf,CREDIT_CARD,,36.00,4.00,10,Gutmann,Georgina,413 Schowalter Cliff,Apt. 569,77006,Houston,TX,+17901431919,mervin.jerde@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WB2wLvRDSr,1WB2wLvRDSq,CREDIT_CARD,,36.00,4.00,10,Zulauf,Jenny,4036 Francesco Terrace,Suite 757,78705,Austin,TX,+10130877966,deann.koch@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WB3Fa2IdnR,1WB3Fa2IdnQ,CREDIT_CARD,,36.00,4.00,10,Hand,Trenton,2181 Schmitt Locks,Suite 467,77006,Houston,TX,+10698698142,fonda.reilly@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WB3GMQ3WQN,1WB3GMQ3WQM,CREDIT_CARD,,36.00,4.00,10,Ritchie,Dillon,84160 Marcene Point,Apt. 878,77011,Houston,TX,+18745953258,vern.volkman@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WEJHFiSFUP,1WEJHFiSFUO,CREDIT_CARD,,36.00,4.00,10,Fahey,Lorie,3554 O'Keefe Alley,Apt. 822,75238,Dallas,TX,+10867252623,brunilda.brakus@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WEJHLIBfwU,1WEJHLIBfwT,CREDIT_CARD,,36.00,4.00,10,Pfeffer,Bradford,191 Jeremy Crest,Apt. 260,75001,Dallas,TX,+11616649850,van.welch@hotmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WEJHVar8d9,1WEJHVar8d8,CREDIT_CARD,,36.00,4.00,10,Kerluke,Elbert,487 Marcel Isle,Apt. 344,75061,Dallas,TX,+11870772487,jesusa.reynolds@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyAvM41i2,1WFyAvM41i1,CREDIT_CARD,,36.00,4.00,10,Flatley,Joesph,81678 Fisher Village,Suite 756,75039,Dallas,TX,+12239981451,jeanene.schmitt@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyBCUoCj5,1WFyBCUoCj4,CREDIT_CARD,,36.00,4.00,10,Gerhold,Bridgette,1248 Carmon Burgs,Suite 758,75270,Dallas,TX,+14533833913,zella.okeefe@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyBHfHKbQ,1WFyBHfHKbP,CREDIT_CARD,,36.00,4.00,10,Kutch,Valorie,37807 Maisha Square,Apt. 811,75006,Dallas,TX,+19983158393,phillip.kovacek@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyBNNF7pN,1WFyBNNF7pM,CREDIT_CARD,,36.00,4.00,10,Kunze,Rikki,8908 Floretta Mission,Apt. 860,75039,Dallas,TX,+11456890614,ryann.prosacco@yahoo.com,3333-33**-****-****,VISA,40.00,0.00,USD
1WFyBcoxiiY,1WFyBcoxiiX,CREDIT_CARD,,36.00,4.00,10,Sawayn,Leslie,30604 Darrick Shores,Apt. 161,75238,Dallas,TX,+12592406346,benedict.king@gmail.com,3333-33**-****-****,VISA,40.00,0.00,USD
