id,order_id,payment_method,transaction_id,item_price,payment_time,last_name,first_name,address1,address2,zipcode,city,state,phone,email,remark,discount_price,registration_price,total_price,tax,card_number,card_type,installment_months,currency,prepaid_amount,payout_id,refund
1WRaXozA9vY,0105424200032,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaXscG46D,0105424200033,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaY5sIOoY,0105424200037,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaYD6V1Dv,0105424200039,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaYJMF4vY,0105424200041,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaYMUOhvB,0105424200042,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaYVrjCKo,0105424200045,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaYfYMPap,0105424200048,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFTJnOYnF,0105424300041,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFTVrdBgZ,0105424300045,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFTbVuCDR,0105424300047,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFThNnwzP,0105424300049,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFToD1rwr,0105424300050,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFU31Zost,0105424300052,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFUOHVNph,0105424300055,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFUmSFQdb,0105424300058,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFUzpNjbJ,0105424300060,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEGw87fy3,0105424600034,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEH0kWwEq,0105424600035,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHEt4EsH,0105424600039,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHIQUARq,0105424600040,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZt8QGCahh,0105424700051,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZt8qi1HBb,0105424700054,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdVPk41rU,0105421400086,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdVUo0Njj,0105421400087,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdVjdgjCX,0105421400090,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WEJKR4DEwO,0105423400054,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WEJKXY9F9F,0105423400055,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WEJKjuGbEb,0105423400057,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WEJKqX0ATB,0105423400058,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WEJL2ByUmj,0105423400060,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WFyDu3oulG,0105423500050,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WFyEBbGC5v,0105423500052,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WFyEKDBfmm,0105423500053,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WHd4xNyrR2,0105423600022,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WHd5McrRbk,0105423600030,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WHd5SIYRmw,0105423600032,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WHtQZoVXMA,0105423600085,CREDIT_CARD,gid://shopify/OrderTransaction/7323674837270,1350.00,2024-08-23 04:07:33.000,nguyen,giang,1234,43534,77069,Houston,TX,+12312322334,giang.nguyen13@ntq-solution.com.vn,,0.00,0.00,1350.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1WN295Un7zf,0105423900077,CREDIT_CARD,gid://shopify/OrderTransaction/7329572126998,3040.00,2024-08-26 06:27:28.000,Tong,MinhAnh,Ha Noi,Viet Nam,77069,Houston,TX,+447890123456,nhung.vu@ntq-solution.com.vn,,0.00,0.00,3040.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1WOGlHMytik,0105424000042,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WOGlKf4UGp,0105424000043,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WOadxl83Dg,0105424000081,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WOaumcbiHA,0105424000103,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WOawVTABwy,0105424000105,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPve3GOTeP,0105424100030,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPve9Y7jGg,0105424100031,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPveHMf0Kh,0105424100033,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPveLAXfS0,0105424100034,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPveSe4ctF,0105424100036,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPveciY95G,0105424100039,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPvexsnjVB,0105424100045,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaY9vU6Fi,0105424200038,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaYG86ZX1,0105424200040,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFTMSg2YO,0105424300042,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFTPZhH1i,0105424300043,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFTSrDfJQ,0105424300044,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFTYiYDpe,0105424300046,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHM94nhH,0105424600041,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHP9Hf36,0105424600042,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHdqARTd,0105424600046,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHhU792U,0105424600047,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHl5DrIh,0105424600048,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEI3Qu8em,0105424600051,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEIInVxCn,0105424600053,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEIQZUq5q,0105424600054,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEIdkzaj9,0105424600056,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZt8hO5yKk,0105424700053,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZt905uxrM,0105424700055,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZt9hSHsof,0105424700060,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZtA8B8U2N,0105424700063,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZtAplyweH,0105424700068,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY05n9GeV,0105424800016,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY0ACUywK,0105424800017,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY0ElDSWH,0105424800018,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY0T4XXA2,0105424800021,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY4T20RVs,0105424800066,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCtH08srd,0105424900014,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCtgQwcUi,0105424900020,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCtkOTe25,0105424900021,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdVZNrFp8,0105421400088,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdVxUuVwi,0105421400093,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdWBDcKnq,0105421400096,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdWGeYCDJ,0105421400097,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdWZPUmJe,0105421400101,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdWpvdVdJ,0105421400104,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WEJKdlkar6,0105423400056,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WFyESek8eH,0105423500054,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WFyEcc7gaI,0105423500055,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WFyEmlzaF9,0105423500056,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WFyFdu6Uo1,0105423500062,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WHd5VBxNe4,0105423600033,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WHd5bMJ3sc,0105423600035,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WHd5eGYLV2,0105423600036,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WHd5kGy4BK,0105423600038,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WHu999o1zR,0105423600086,CREDIT_CARD,gid://shopify/OrderTransaction/7323687977238,2700.00,2024-08-23 04:19:17.000,aaa,aa,3333 Raleigh Houston,aaa,77069,Houston,TX,6025312685,tungphongdo89@gmail.com,,0.00,0.00,2700.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1WN2rDx10E1,0105423900078,CREDIT_CARD,gid://shopify/OrderTransaction/7329580810518,0.60,2024-08-26 06:37:16.000,Tong,MinhAnh,aaaa,"",75098,Dallas,TX,6025911690,tungphongdo89@gmail.com,,0.00,0.00,0.60,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1WOGlZTcRE4,0105424000048,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WOGlcMA84L,0105424000049,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WOaeksNJhG,0105424000082,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WOafXr23Ey,0105424000083,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WOavh8hCsb,0105424000104,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPveDIiQWt,0105424100032,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPveP358Jw,0105424100035,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPveWJYXlp,0105424100037,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPveZRzkpS,0105424100038,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPvf6UHDX0,0105424100047,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPvfAJrTQV,0105424100048,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WPvfDDXYmq,0105424100049,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaYPuPlOu,0105424200043,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WRaYT7xlrx,0105424200044,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFTeA3HW0,0105424300048,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WTFTvgMAKk,0105424300051,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHTC6iPf,0105424600043,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHX36xxg,0105424600044,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHaZOV0z,0105424600045,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WYEHnzeOQQ,0105424600049,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZt999KNgJ,0105424700056,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZt9Pjj5z3,0105424700058,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZt9ZDrxWE,0105424700059,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZt9qbesQt,0105424700061,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WZtAGhcRsW,0105424700064,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY0g6fWVn,0105424800024,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY0oZEEuu,0105424800026,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY0t5OKKH,0105424800027,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY0x2vLrm,0105424800028,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY10blH5f,0105424800029,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WbY4uGMXDh,0105424800069,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCtoDmIna,0105424900022,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCtwoZNyF,0105424900024,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCu4Eh9qO,0105424900026,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCuDhzDzR,0105424900029,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCuniUMAF,0105424900040,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCuxqwGAe,0105424900043,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCv44yj5x,0105424900045,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1WdCvA004Iw,0105424900047,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdVePoPSy,0105421400089,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdVoIMmBP,0105421400091,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdVsxc1kC,0105421400092,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1VhdW1r8dUl,0105421400094,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
