hash_code,entity,field,value,title_name,first_name,middle_name,last_name,family_name,name_suffix,fully_qualified_name,company_name,display_name,user_id,primary_phone,alternate_phone,mobile,fax,primary_email,alternate_email,web_addr,branch_id,warehouse_id,latitude,longitude,city,country,country_code,zip_code,state,county,address1,address2,location_remark,total_price,discount_price,item_price,prepaid_amount,tax,registration_price,currency,is_tax_exempt,invoice_id,receipt_id,charge_id,deposit_id,transaction_id,installment_months,item_monthly_price,monthly_discount_price,monthly_tax,monthly_total_price,subscription_receipt_day,receipt_time,billing_type,card_number,card_type,receipt_method,remark,create_time,update_time,is_active
ca5bea2808babeac9d46ca9b87623290,CollectOrder,order_id,0105431400001,,V*,,N***g,,,,,,,+8210***33087,,,,nhu**********@gmail.com,,,,,,,Houston,,,77068,TX,,Ha Nam,"",,2700.0000,0.0000,2700.0000,0.0000,0.0000,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/6994704924888,,,,,,,2024-11-09 08:04:40.000000 +00:00,,•••• •••• •••• 4242,Visa,CREDIT_CARD,,,,Y
6b7aca26f500c8003e052a17e0fec7ee,CollectOrder,order_id,0105431300004,,N***g,,V****g,,,,,,,1231***2334,,,,nhu*******@ntq-solution.com.vn,,,,,,,Houston,,,77068,TX,,sdfefdsf,"",,4050.0000,0.0000,4050.0000,0.0000,0.0000,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/6992761061592,,,,,,,2024-11-08 04:55:17.000000 +00:00,,•••• •••• •••• 4242,Visa,CREDIT_CARD,,,,Y
217be007a77fb5bb5f38b66356b242f6,CollectOrder,order_id,0105431000002,,G******V,,G******V,,,,,,,+1231***2334,,,,t23*****@partner.coway.com,,,,,,,Houston,,,77021,TX,,534534,*****,,1350.0000,0.0000,1350.0000,0.0000,0.0000,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/6871053926585,,,,,,,2024-11-05 04:55:08.000000 +00:00,,•••• •••• •••• 4242,Visa,CREDIT_CARD,,,,Y
db6f9c0dd0dbc4324e1300335d198815,CollectOrder,order_id,0105436600008,,jihun,,jeon,,,,,,,12345678111,,,,jhjeon@coway.com,,,,,,,Houston,,,77099,TX,,12822 Crow Valley Ln,abc,,1461.3800,0.0000,1350.0000,0.0000,111.3800,0.0000,USD,N,,,,,6960381788345,,,,,,,2024-12-31 06:48:47.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
da406e4dc6cc7e0d86d4d1585bbd1e72,CollectOrder,order_id,0105436500019,,Kien,,Nguyen,,,,,,,12125551234,,,,kien.nguyen10+2@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 Raleigh Street,3333 Raleigh Street,,55.3400,0.0000,51.1200,0.0000,4.2200,0.0000,USD,N,,,,,6959294251193,,,,,,,2024-12-30 08:14:12.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
1dd1dc4257ae319ef350433edeed7289,CollectOrder,order_id,0105436500016,,Linh,,Nguyễn,,,,,,,+84982610708,,,,duc.ngo@ntq-solution.com.vn,,,,,,,Houston,,,77007,TX,,Houston,abc kitchen,,1350.0000,0.0000,1350.0000,0.0000,0.0000,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/7681464664374,,,,,,,2024-12-30 06:53:17.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
0858dda7123e1eb6e9ac772bf2ad2a63,CollectOrder,order_id,0105436500010,,KEUNJIN,,JEONG,,,,,,,12345678111,,,,keunjini@gmail.com,,,,,,,Houston,,,77099,TX,,12822 Crow Valley Lane,13241,,1461.3800,0.0000,1350.0000,0.0000,111.3800,0.0000,USD,N,,,,,6959174254777,,,,,,,2024-12-30 05:26:31.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
d06ae159a66321cd5f386a8b431eea7c,CollectOrder,order_id,0105436500008,,Tung,,Nguyen,,,,,,,6024213544,,,,tung.nguyen16+30@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,add1,add2,,5845.5200,0.0000,5400.0000,0.0000,445.5200,0.0000,USD,N,,,,,6959116124345,,,,,,,2024-12-30 04:04:39.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
9c9c4c00d9b58af8181e5ce6abfe9a93,CollectOrder,order_id,0105436500006,,Tung,,Nguyen,,,,,,,12312322234,,,,tung.nguyen16+3@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,address 1,address 1,,5845.5200,0.0000,5400.0000,0.0000,445.5200,0.0000,USD,N,,,,,6959106752697,,,,,,,2024-12-30 03:54:02.000000 +00:00,,•••• •••• •••• 1111,,CREDIT_CARD,,,,Y
84086974286a95ad4e4c35442b54a718,CollectOrder,order_id,0105436500002,,woongyoung,,park,,,,,,,12345678111,,,,t2411548@partner.coway.com,,,,,,,Houston,,,77099,TX,,12822 Crow Valley Lane,112434,,1461.3800,0.0000,1350.0000,0.0000,111.3800,0.0000,USD,N,,,,,6959096004793,,,,,,,2024-12-30 03:40:52.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
e62cdddd1a506a121b3898c18a71dbce,CollectOrder,order_id,0105436500001,,Hanh,,Nguyen,,,,,,,+16029876543,,,,hanh.nguyen17+125@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 Raleigh Street,"Houston, TX 77021, USA",,2922.7500,0.0000,2700.0000,0.0000,222.7500,0.0000,USD,N,,,,,6959012315321,,,,,,,2024-12-30 01:51:06.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
58473299b3249237a5f64413b3cce185,CollectOrder,order_id,0105436100026,,Kien,,Nguyen,,,,,,,12125551234,,,,kien.nguyen10+2@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 Raleigh Street,1123,,9.2300,0.0000,8.5200,0.0000,0.7100,0.0000,USD,N,,,,,6954954391737,,,,,,,2024-12-26 10:55:58.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
4dfb2cb0a84c244da5c20cdc877f3308,CollectOrder,order_id,0105436100025,,thuy,,le,,,,,,,+12125551234,,,,thuy.le2@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,hn,th,,8768.2500,0.0000,8100.0000,0.0000,668.2500,0.0000,USD,N,,,,,6954931716281,,,,,,,2024-12-26 10:16:08.000000 +00:00,,•••• •••• •••• 4444,,CREDIT_CARD,,,,Y
cf1f566751281b0a3261e95db617dd2a,CollectOrder,order_id,0105436100024,,Nhung,,VuHai,,,,,,,+821035348697,,,,nhungvu591998+2@gmail.com,,,,,,,Houston,,,77069,TX,,dfgdfgdfg,fgdfgdfg,,40.0500,0.0000,37.0000,0.0000,3.0500,0.0000,USD,N,,,,,6954926768313,,,,,,,2024-12-26 10:07:45.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
49a15f7a35987be126a9053271fbdc35,CollectOrder,order_id,0105436100016,,Hanh,,Nguyen,,,,,,,+16029876543,,,,hanh.nguyen17+121@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 Raleigh St,"Houston, TX 77021, USA",,1461.3800,0.0000,1350.0000,0.0000,111.3800,0.0000,USD,N,,,,,6954874339513,,,,,,,2024-12-26 08:20:51.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
b0ab54a4f8fd07f946b82c6700f83ab3,CollectOrder,order_id,0105436100013,,Sendi,,Giang,,,,,,,12125551234,,,,giang.nguyen16@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 Raleigh Street,111,,1645.4000,0.0000,1520.0000,0.0000,125.4000,0.0000,USD,N,,,,,6954811785401,,,,,,,2024-12-26 06:58:43.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
0807af6eed795244b95b043c44515c98,CollectOrder,order_id,0105436100006,,Kien,,Nguyen,,,,,,,12125551234,,,,kien.nguyen10+1@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,3333 raleigh st.,,9.2300,0.0000,8.5200,0.0000,0.7100,0.0000,USD,N,,,,,6953984819385,,,,,,,2024-12-26 03:10:27.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
bc7689d75b8e2292d46c2aa88c84ef23,CollectOrder,order_id,0105435900027,,S,,A,,,,,,,6025566896,,,,quynh.bui+7@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,"Houston, TX 77021, USA",,4156.8100,0.0000,3840.0000,0.0000,316.8100,0.0000,USD,N,,,,,6952457175225,,,,,,,2024-12-24 10:32:13.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
e6e9e0b4bd60d6f1b0aa91ed60cae656,CollectOrder,order_id,0105435900026,,S,,A,,,,,,,6025566896,,,,quynh.bui+7@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,A,S,,1840.2500,0.0000,1700.0000,0.0000,140.2500,0.0000,USD,N,,,,,6952448393401,,,,,,,2024-12-24 10:18:21.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
64d9674c38dc9af0d63d0a9826beb7ce,CollectOrder,order_id,0105435900024,,S,,A,,,,,,,6025566896,,,,quynh.bui+7@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,"Houston, TX 77021, USA",,1840.2500,0.0000,1700.0000,0.0000,140.2500,0.0000,USD,N,,,,,6952417296569,,,,,,,2024-12-24 09:30:10.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
fd632726e0a9740eeec535f5b7b872a8,CollectOrder,order_id,0105435900020,,S,,A,,,,,,,6025566896,,,,quynh.bui+7@ntq-solution.com.vn,,,,,,,Austin,,,78759,TX,,aaa,aa,,1700.0000,0.0000,1700.0000,0.0000,0.0000,0.0000,USD,N,,,,,6952367587513,,,,,,,2024-12-24 08:11:47.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
5b82c4215e608b7c57c99dd123e047a5,CollectOrder,order_id,0105435900005,,Nhung,,VuHai,,,,,,,+821035348697,,,,nhungvu591998+2@gmail.com,,,,,,,Houston,,,77069,TX,,ad1,adq2,,1461.3800,0.0000,1350.0000,0.0000,111.3800,0.0000,USD,N,,,,,6952205779129,,,,,,,2024-12-24 03:38:34.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
4792e540bc4a518173dace09c2a5feab,CollectOrder,order_id,0105435900004,,Nhung,,VuHai,,,,,,,+821035348697,,,,nhungvu591998+2@gmail.com,,,,,,,Houston,,,77069,TX,,ad1,ad2,,1461.3800,0.0000,1350.0000,0.0000,111.3800,0.0000,USD,N,,,,,6952195063993,,,,,,,2024-12-24 03:22:25.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
b78dad4d608e1df6651a29ce5ef9ec91,CollectOrder,order_id,0105435800081,,NTQ,,Test,,,,,,,+16029876543,,,,hanh.nguyen17+124@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 Raleigh St,"Houston, TX 77021, USA",,1461.3800,0.0000,1350.0000,0.0000,111.3800,0.0000,USD,N,,,,,6951367213241,,,,,,,2024-12-23 10:26:51.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
2b192f34b07baad18d2cef5c53e42cf9,CollectOrder,order_id,0105435800007,,Nhung,,VuHai,,,,,,,+821035348697,,,,nhungvu591998+2@gmail.com,,,,,,,Houston,,,77069,TX,,add1,addd2,,1645.4000,0.0000,1520.0000,0.0000,125.4000,0.0000,USD,N,,,,,6951135150265,,,,,,,2024-12-23 04:17:46.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
99e966fc8cbc4c29ed7db88a9fbb99bd,CollectOrder,order_id,0105435800006,,S,,A,,,,,,,6025566896,,,,quynh.bui+7@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,"Houston, TX 77021, USA",,2110.8800,0.0000,1950.0000,0.0000,160.8800,0.0000,USD,N,,,,,6951109623993,,,,,,,2024-12-23 03:38:57.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
ba7527057146510490c09002abbc8768,CollectOrder,order_id,0105435800004,,Hanh,,Nguyen,,,,,,,+16029876543,,,,hanh.nguyen17+121@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,"Houston, TX 77021, USA",,7306.8800,0.0000,6750.0000,0.0000,556.8800,0.0000,USD,N,,,,,6951106314425,,,,,,,2024-12-23 03:33:46.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
ed1b3777a6b2f28a8618cb85c1f4cd8d,CollectOrder,order_id,0105435600012,,Nhung,,VuHai,,,,,,,+821035348697,,,,nhungvu591998+2@gmail.com,,,,,,,Houston,,,77069,TX,,add1,adđ2,,1.1600,0.0000,1.0000,0.0000,0.0800,0.0000,USD,N,,,,,6949306237113,,,,,,,2024-12-21 09:28:30.000000 +00:00,,•••• •••• •••• 1117,,CREDIT_CARD,,,,Y
22ef27d893ac4c8a8b00a1c00d0fe562,CollectOrder,order_id,0105435600008,,Nhung,,VuHai,,,,,,,+821035348697,,,,nhungvu591998+2@gmail.com,,,,,,,Houston,,,77069,TX,,dfgfgdfgfdg,dfgdfgdfg,,1450.4200,0.0000,1245.0000,0.0000,102.7100,0.0000,USD,N,,,,,6949254103225,,,,,,,2024-12-21 08:07:08.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
aca93ff87e737dfd6e178b053e13c981,CollectOrder,order_id,0105435500019,,Ly,,PNT,,,,,,,6028672690,,,,ly.pham1@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,a1,a2,,1645.4000,0.0000,1645.4000,0.0000,125.4000,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/7081629941976,,,,,,,2024-12-20 11:10:41.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
0c4e157ca5d472334b2f09ca638c0d0f,CollectOrder,order_id,0105435300045,,kim,,sora,,,,,,,2345673465,,,,sorasora@gsneotek.com,,,,,,,Houston,,,77099,TX,,"12082 Plumbrook Dr, Houston, TX 77099, USA",abc,,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/7077811585240,,,,,,,2024-12-18 09:55:48.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
965f8909530c1681073a1417711623c5,CollectOrder,order_id,0105435300012,,Nhung,,VuHai,,,,,,,+12312322334,,,,nhungvu591998+2@gmail.com,,,,,,,Houston,,,77069,TX,,add11,add22,,1450.4200,0.0000,1347.7100,0.0000,102.7100,0.0000,USD,N,,,,,6945457799353,,,,,,,2024-12-18 03:43:34.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
21b1fcbee4ac826f2357d522628351a0,CollectOrder,order_id,0105435300001,,NTQ,,Test,,,,,,,+16029876543,,,,hanh.nguyen17+6@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 Raleigh St,"Houston, TX 77021, USA",,1.0800,0.0000,1.0800,0.0000,0.0800,0.0000,USD,N,,,,,6945394950329,,,,,,,2024-12-18 02:31:45.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
2cbb7dd31940c79a800540d673975ab4,CollectOrder,order_id,0105435200062,,Nhung,,VuHai,,,,,,,+12312322334,,,,nhungvu591998+2@gmail.com,,,,,,,Houston,,,77069,TX,,ádf,asdfsdf,,2425.8800,0.0000,2425.8800,0.0000,184.8800,0.0000,USD,N,,,,,6944537182393,,,,,,,2024-12-17 13:52:58.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
863a94f7d61fd8357f07e9abb0bccdf5,CollectOrder,order_id,0105435200061,,Kien,,Nguyen,,,,,,,12125551234,,,,kien.nguyen10+1@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,3333 raleigh st.,,1078.1700,0.0000,1078.1700,0.0000,82.1700,0.0000,USD,N,,,,,6944390250681,,,,,,,2024-12-17 10:31:53.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
87eff20acf7dfb22458ad4d24d3da9f6,CollectOrder,order_id,0105435200010,,seohee,,jeong,,,,,,,12345678111,,,,seohee@tpcg.co.kr,,,,,,,Houston,,,77099,TX,,12822 Crow Valley Lane,"",,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/7075630809304,,,,,,,2024-12-17 07:18:36.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
1f919153e4d43c082c60f86a0cae6b9b,CollectOrder,order_id,0105435200009,,Thu,,Thuy,,,,,,,+12312322334,,,,thuy.nguyen7@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,ádffdsf,sdfgsdfgsdfg,,1347.7100,0.0000,1347.7100,0.0000,102.7100,0.0000,USD,N,,,,,6944111395001,,,,,,,2024-12-17 04:17:32.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
27d8a4911b962d9b2058b17ef56747c6,CollectOrder,order_id,0105435200008,,Thu,,Thuy,,,,,,,+12312322334,,,,thuy.nguyen7@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,aaaaa,aaaaa,,3290.8000,0.0000,3290.8000,0.0000,250.8000,0.0000,USD,N,,,,,6944105103545,,,,,,,2024-12-17 04:10:54.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
3a824aebb4ade24f203e2e6c87fd5d3f,CollectOrder,order_id,0105435200006,,seohee,,jeong,,,,,,,12345678111,,,,t2411550@partner.coway.com,,,,,,,Houston,,,77099,TX,,12822 Crow Valley Ln,abc,,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/7075279405272,,,,,,,2024-12-17 03:37:11.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
dcab831912e69e8e95e05619e3525a23,CollectOrder,order_id,0105435200001,,Hanh1,,Nguyen2,,,,,,,+16029876543,,,,hanh.nguyen17+121@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,"Houston, TX 77021, USA",,13184.8500,0.0000,13184.8500,0.0000,1004.8500,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/7075131883736,,,,,,,2024-12-17 02:02:08.000000 +00:00,,•••• •••• •••• 5904,,CREDIT_CARD,,,,Y
df8a63705fcddee36214f03bb179351e,CollectOrder,order_id,0105435100034,,D,,G,,,,,,,6025566896,,,,quynh.bui+5@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,"Houston, TX 77021, USA",,40.0500,0.0000,40.0500,0.0000,3.0500,0.0000,USD,N,,,,,6942876238009,,,,,,,2024-12-16 08:32:47.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
ac75c0c7ab21b3de79a2731f109a6446,CollectOrder,order_id,0105435100032,,Kien,,Nguyen,,,,,,,12125551234,,,,kien.nguyen10+1@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,3333 raleigh st.,,1569.6300,0.0000,1569.6300,0.0000,119.6300,0.0000,USD,N,,,,,6942868668601,,,,,,,2024-12-16 08:21:09.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
6df715b6e7c0130154ca655ca9c69f6c,CollectOrder,order_id,0105435000001,,NTQ,,Test,,,,,,,+16029876543,,,,hanh.nguyen17+6@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 Raleigh St,"Houston, TX 77021, USA",,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,6941217456313,,,,,,,2024-12-15 04:21:38.000000 +00:00,,•••• •••• •••• 5904,,CREDIT_CARD,,,,Y
eda11a88bfdf530bfc403b0c9d2a6c0d,CollectOrder,order_id,0105434900006,,Long,,Nguyen,,,,,,,14155552671,,,,longnp.email@gmail.com,,,,,,,Houston,,,77002,TX,,Houston,123,,1.0800,0.0000,1.0800,0.0000,0.0800,0.0000,USD,N,,,,,6939750662329,,,,,,,2024-12-14 07:24:28.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
f14bfceb343e1d76879e68def2e2d6b2,CollectOrder,order_id,0105434800002,,nguyen,,duc,,,,,,,6024213544,,,,duc.nguyen15@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,qqqq,qqqq,,40.0500,0.0000,40.0500,0.0000,3.0500,0.0000,USD,N,,,,,6937926729913,,,,,,,2024-12-13 01:54:24.000000 +00:00,,•••• •••• •••• 4444,,CREDIT_CARD,,,,Y
555b37001dd1425bc45852b20338f250,CollectOrder,order_id,0105434700074,,N,,HongNhungVu,,,,,,,+12312322334,,,,nhung.vu+2@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,sgrgfdfg,dfgdfgdfg,,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,6936958861497,,,,,,,2024-12-12 12:21:16.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
6695b7e060e8ad326a8f3ad3d60069d5,CollectOrder,order_id,0105434700030,,N,,HongNhungVu,,,,,,,+12312322334,,,,nhung.vu+2@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,dhhgdfgh,sgdfgdfg,,9320.3300,0.0000,9320.3300,0.0000,710.3300,0.0000,USD,N,,,,,6936754880697,,,,,,,2024-12-12 07:50:13.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
e33c7dad7ed14f4ea5b6de9f04a1bcf4,CollectOrder,order_id,0105434700021,,N,,HongNhungVu,,,,,,,+12312322334,,,,nhung.vu+2@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,ádasdasf,àdfsdf,,2922.7500,0.0000,2922.7500,0.0000,222.7500,0.0000,USD,N,,,,,6936744231097,,,,,,,2024-12-12 07:33:40.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
943efbc7d7fc3a49e6f35bd1349c1ccb,CollectOrder,order_id,0105434700016,,N,,HongNhungVu,,,,,,,+12312322334,,,,nhung.vu+2@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,fasdgdfgdfg,dfgdfgdfg,,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,6936712446137,,,,,,,2024-12-12 06:43:39.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
a4f32ab8677fc897edafda0f43c81eed,CollectOrder,order_id,0105434700014,,N,,HongNhungVu,,,,,,,+12312322334,,,,nhung.vu+2@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,ádasdasd,ádadasd,,4568.1500,0.0000,4568.1500,0.0000,348.1500,0.0000,USD,N,,,,,6936702288057,,,,,,,2024-12-12 06:29:54.000000 +00:00,,•••• •••• •••• 1117,,CREDIT_CARD,,,,Y
bcd29bfde22c13ff5560a44df76bb4e5,CollectOrder,order_id,0105434700011,,N,,HongNhungVu,,,,,,,+12312322334,,,,nhung.vu+2@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,âsdasdsad,ádasđsdà,,3290.8000,0.0000,3290.8000,0.0000,250.8000,0.0000,USD,N,,,,,6936635179193,,,,,,,2024-12-12 05:06:58.000000 +00:00,,•••• •••• •••• 4444,,CREDIT_CARD,,,,Y
ba5db1577c2bba205ac70718dfa36380,CollectOrder,order_id,0105434700010,,N,,HongNhungVu,,,,,,,+12312322334,,,,nhung.vu+2@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,aaaa,ádasdsad,,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,6936610898105,,,,,,,2024-12-12 04:40:34.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
9532028747c45fb56e0d7a5efc9ffb37,CollectOrder,order_id,0105434700008,,N,,HongNhungVu,,,,,,,+12312322334,,,,nhung.vu+2@ntq-solution.com.vn,,,,,,,Houston,,,77069,TX,,testad1,testad2,,1645.4000,0.0000,1645.4000,0.0000,125.4000,0.0000,USD,N,,,,,6936575672505,,,,,,,2024-12-12 04:04:43.000000 +00:00,,•••• •••• •••• 5904,,CREDIT_CARD,,,,Y
4bcac3b8ef4532e7796b63c72c1573f1,CollectOrder,order_id,0105434700005,,Kien,,Nguyen,,,,,,,12125551234,,,,kien.nguyen10@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,"Houston, TX 77021, USA",3333 raleigh st.,,2922.7500,0.0000,2922.7500,0.0000,222.7500,0.0000,USD,N,,,,,6936523342009,,,,,,,2024-12-12 03:20:41.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
65dd39379c5cb721d0c3c2dc3d5ccbea,CollectOrder,order_id,0105434600065,,Duc,,Ngo,,,,,,,+84946772909,,,,duc.ngo@ntq-solution.com.vn,,,,,,,Austin,,,78759,TX,,Austin,abc kitchen 1,,2197.4800,0.0000,2197.4800,0.0000,167.4800,0.0000,USD,N,,,,,gid://shopify/OrderTransaction/7063366500568,,,,,,,2024-12-11 11:56:08.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
6c1c89d2497f8839e80b8d5742efea7a,CollectOrder,order_id,0105434600061,,Nhung,,Te,,,,,,,+84912999991,,,,nhung.vu@ntq-solution.com.vn,,,,,,,Austin,,,78759,TX,,Austin,abc kitchen,,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,6935400841401,,,,,,,2024-12-11 11:35:17.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
07556a43f8cbf873e158c7dafd5cedd0,CollectOrder,order_id,0105434600009,,Linh,,Nguyễn,,,,,,,+84923123112,,,,nhung.vu@ntq-solution.com.vn,,,,,,,Plano,,,75390,TX,,Plano,abc kitchen,,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,6935052320953,,,,,,,2024-12-11 04:12:08.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
6a8e29c39e7513c1102750e3ba0947f0,CollectOrder,order_id,0105434600008,,Sendi,,Giangzz,,,,,,,12125551234,,,,sendinguyen12@yopmail.com,,,,,,,Houston,,,77021,TX,,3333 Raleigh Street,1111,,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,6935047209145,,,,,,,2024-12-11 04:06:57.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
f3b38c7812c79df174f67e874fd08018,CollectOrder,order_id,0105434600007,,Thu,,Thuy,,,,,,,+84362677240,,,,thuy.nguyen7@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 Raleigh Street,Houston,,1461.3800,0.0000,1461.3800,0.0000,111.3800,0.0000,USD,N,,,,,6935005954233,,,,,,,2024-12-11 03:27:39.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
44d7b72218974a85e97753eca626ad54,CollectOrder,order_id,0105434600003,,Thomas,,Hoang,,,,,,,4155551234,,,,tung.hoang2@ntq-solution.com.vn,,,,,,,Houston,,,77021,TX,,3333 raleigh st.,"Houston, TX 77021, USA",,2922.7500,0.0000,2922.7500,0.0000,222.7500,0.0000,USD,N,,,,,6934999302329,,,,,,,2024-12-11 03:21:25.000000 +00:00,,•••• •••• •••• 4242,,CREDIT_CARD,,,,Y
